monitoring_location,stn_code
River Satluj D/S Power House Kashang Hep,3871
Satluj River D/S Tidong Hep,3872
River Satluj At Anandpur Sahib,10020
River Satluj At Bunga Sahib,10021
River Satluj At Phillaur U/S,10022
River Satluj At Phagwara U/S (Chaheru Bridge),10023
River Satluj At Phagwara D/S (Kanganiwal Bridge),10024
River Satluj At Jalandhar U/S (Peeru Shah Ka Dargah),10025
River Satluj At Jalandhar D/S (Malsian Bridge),10026
River Satluj At Ludhiana U/S,10027
River Satluj At Ludhiana D/S,10028
"Beas At Talwara H/W, Punjab",1012
"Beas At U/S Pathankot, Punjab",1697
"Beas D/S Pathankot, Punjab",1695
"Beas At Mirthal Bridge, Gurdaspur",1010
"Beas At 1Km.D/S Of Effl. Dish. Point At Mukerian , Punjab",1294
"Beas U/S Goindwal, Punjab",1696
Beas At 100M D/S Indust. Disch. Goindwal,1012
"Ravi At U/S Of Madhopur Headworks, Gurdaspur, Punjab",1097
1902,GEN-FC4DDC
1903,GEN-944626
2916,GEN-340A39
2917,GEN-DFB84A
2922,GEN-6D19C1
2923,GEN-A4666C
4135,GEN-46FC94
4136,GEN-93DA57
4142,GEN-0777AC
4150,GEN-8B5C84
4153,GEN-37588C
4154,GEN-BD22C2
"Ghaggar At Mubarakpur Rest House (Patiala), Punjab",1023
"Ghaggar At Ratanheri, D/S Of Patiala Nadi",1473
"D/S Chhatbir, Punjab",1698
"D/S Sardulgarh, Punjab",1704
"U/S Sardulgarh, Punjab",1705
Punjab,"DHANAULA DRAIN FALLING INTO
LASSARA DRAIN NEAR VIL"
"Beas At Mirthal Bridge, Gurdaspur, Punjab",1010
"Beas At G.T. Road Under Bdg. Near Kapurthala, Punja",1011
"U/S Pathankot, Punjab",1694
"D/S Pathankot, Punjab",1695
"U/S Goindwal, Punjab",1696
"Kali Bein Falling Into River Beas, Punjab",2913
"Sutlej At 100M D/S Budha Nala Confl., Ludhiana",1020
"Sutlej At Boat Bdg. Dharmkotnakodar Road, Jalandha",1021
"100 Mt. D/S Of Pacl, Nangal, Punjab",2915
"Ravi At U/S Of Madhopur Headworks, Gurdaspur, Punj",1097
"Punjab Agricultural University, Ludhiana",1903
2918,GEN-F6C9DC
2919,GEN-6271FA
2920,GEN-465636
2921,GEN-17D8DA
2924,GEN-395363
2925,GEN-AC34AE
2926,GEN-56C82C
2927,GEN-2B64C2
2928,GEN-9087B0
2929,GEN-A36B0D
2930,GEN-6624B6
"Tube Well At Rssb, Tibba Road, Ludhiana Industrial Area",4134
"Handpump In M/S Deep Steel Ltd, Mughal Majra, Mandi Gobbindgarh",4137
"Handpump, 149 Near Sant Pritam School, Ambey Majra, Mandi Gobindgarh",4138
"Handpump At Park Adjoining To National Industries, E-128, Ph-Iv, Focal Point Ludhiana",4139
