monitoring_location,stn_code
Samastipur-Handpump Water At Bus Stand,3156
Sherghati-Borewell Water At Bus Stand,3158
Raxaul-Hand Pump Water At Bus Stand,3160
Katihar-Hand Pump Water At Bus Stand,3161
Vaishali-Handpump Water At Vaishali Block,3162
"Kawar Lake, Begusarai, Bihar",2557
"Tighi Talab At Gaya, Bihar",2573
"Ganga At U/S Jail Ghat, Buxar (D/S Confluence Of Thora River)",10113
Arrah- Chapra Road Bridge (Koilwer Banura-Chapra Road),10162
"Ganga At The Confluence Of Sone River Doriganj, Chapra",2564
"Ganga At Maa Ambika Asthan, Aami, Saran",10114
Ganga River Near Danapur (Near Pipapul),3114
"Ganga At Khurji, Patna U/S",1077
"Ganga At Gulbi Ghat, Patna",10115
Ganga At Patna D/S (Ganga Bridge),1079
River Ganga At Triveni Ghat,10122
Ganga River At Barh,3115
River Ganga At D/S Nawadaghat,10130
River Ganga At U/S Barahpur Bindtoli,10131
Ganga At Mokama (U/S),1817
Ganga At Mokama (D/S),1815
Ganga River At Barahia,3123
Ganga At U/S Munger,3116
Ganga At U/S Sultanganj,3117
River Ganga At Champanagar,10138
River Ganga D/S Near Cremation Ghat,10143
Sone River Near Banzari,3121
"Gandak At Sonepur, Patna (B/C Ganga)",1078
Burhi Gandak At Z Road Bridge,2570
Burhi Gandak River U/S Road Bridge Muzaffarpur (Nh),3124
Gandak River Gopalganj Piprakothi Road Bridge (Dumaria Ghat),3125
"Sikrahna River At Lal Parse, Bittiah",2575
Sikrahna At Chanpatiya,1820
"Sikrahna River At Laurea, Harinagar Road Bridge",3134
Harbora River At Narkatiaganj,2558
U/S Harbora River,3126
Kamala River At Benipatti (Madhubani),2567
Kamala River At Darbhanga,2569
Kamala River At Jaynagar,3133
"Manusmar River At Riga, Sitamarhi",2563
Koshi River At Kurshela At Katihar,2565
Koshi River At Madhepura,2566
Koshi River At Beerpur,3137
D/S Daha River At Sasamusa,2560
"Daha River At Itwa Bridge, Siwan",2561
Daha River At Meerganj,3129
"Dhous At Madhuvapur, Madhubani",1823
Ramrekha River At Harinagar,2559
Ramrekha River At U/S Harinagar,3130
Sirsiya At Raxaul,1822
Bagmati River At Muzaffarpur Sitamarhi Road Bridge,3132
"Bagmati River At Darbanga, Samastipur Road Bridge",3135
U/S Manusmar River (Riga),3131
Poonpun River Near Poonpun Rail Bridge,3119
Poonpun River Near Kinzer Road Bridge,3120
Sirsa River D/S Raxaul (Koeria Tola),3136
"Sone At Indrapuri, Dehri On Sone",2556
Gandak At Konhara Ghat,10126
"Gandak At Road Bridge, U/S Hajipur",10163
1842,GEN-57C053
1843,GEN-488824
2583,GEN-EAA52F
2586,GEN-C57168
3139,GEN-E8BF0F
3143,GEN-0AFA92
3146,GEN-5D4AE7
3154,GEN-FDBD31
3155,GEN-B22B25
3156,GEN-2227D7
3158,GEN-55D99A
3161,GEN-29539E
2557,GEN-168082
2573,GEN-60519C
Bihar,INLET TO STP
Arrah-Chhapra Road Bridge (Koilwer Banura- Chhapra),10162
Ganga At The Confluence Of Sone River Doriganj,2564
"Bakhtiyarpur- Tajpur Bridge On Ganga, Athmalgola",4301
"Sone At Koelwar, Bihar",1075
"Sone River Near Banzari, Bihar",3121
"Sone River At Bahiyara, Bihar",3127
"Sone River At Nasiriganj Dam, Bihar",3128
"Gandak At Sonepur, Patna (Before Confl.), Bihar",1078
"Gandak At Rewaghat, Mujaffarpur, Bihar",2568
"Gandak At Samastipur Road Bridge, Bihar",2570
Gandak River Gopalganj Piprakothi Road Bridge (Dum,3125
"Burhi Gandak At Akharaghat, Muzaffarpur, Bihar",2562
"Harbora River At Narkatiaganj, Bihar",2558
"U/S Harbora River, Bihar",3126
"Kamala River At Benipatti (Madhubani), Bihar",2567
"Kamala River At Jaynagar, Bihar",3133
"Manusmar River At Riga, Sitamarhi, Bihar",2563
"Koshi River At Kurshela At Katihar, Bihar",2565
"Koshi River At Beerpur, Bihar",3137
"Daha River At Meerganj, Bihar",3129
"Farmar At Jogbani, Bihar",1824
"Ram Rekha River At Harinagar,",2559
"Ramrekha River At U/S Harinagar, Bihar",3130
"Siriswaa At Ruxol,",1822
"Siriswa River D/S Raxaul (Koeria Tola), Bihar",3136
Bagmati River At Muzaffarpur-,3132
"Bagmati River At Darbanga, Samastipur Road Bridge,",3135
"Poonpun River Near Poonpun Rail Bridge, Bihar",3119
"Poonpun River Near Kinzer Road Bridge, Bihar",3120
"Bore Well Water At Katra Bazar Water Tank, Malsalami, Patna",1825
"Ground Water From Tap Water Coming From Over Head Tank Pmch Campus, Patna",1827
"Ground Water Near Tap Water In Campus Of Kali Asthan, Begusarai",1832
"Ground Water Near Tap Water In Campus Of S.P Office, Pokharia, Begusarai",1833
Ground Water From Begusarai,1837
"Ground Water From Tap Water Near Veer Kuwar Singh Chowk, Munger",1838
Ground Water From Saharsa,2594
Ground Water From Samastipur,2595
Ground Water From Sitamarhi,2596
Ground Water From Vaishali,2600
Ground Water From Bikramganj,3142
Ground Water From Jaynagar,3147
Ground Water From Jamalpur,3148
Ground Water From Mohania,3151
Ground Water From Narkatiaganj,3152
Ground Water From Supual,3155
Ground Water From Sultanganj,3157
Ground Water From Shahpur,3159
"Sikandrapur, Muzaffarpur",4296
"Kochbihar Lake (Sagar Dighi), Coochbehar",2519
"River Dhons At Madhwapur, Madhubani",4405
"Harha River At Bagha, Lauriya Road Bridge",4399
River Lakhandei Sitamarhi U/S,4400
River Lakhandei Sitamarhi D/S,4401
"River Ganga At U/S Jail Ghat, Buxar",10113
Ganga At D/S Buxar Near Road Bridge,3113
Rive Ganga At U/S Barahpur Bindtoli,10131
Ganga At Ara-Chhapra Road Bridge (Koilwer Banura- Chhapra Road),10162
"River Ganga Ta Maa Ambika Asthan, Aami, Saran",10114
"Ganga Near Danapur (Near Pipa Pul) ,Patna",3114
"Ganga At Kurji, Patna U/S",1077
"Ganga At Gandhighat, Nit At Patna",2552
"River Ganga Ta Gulabi Ghat, Patna",10115
"Ganga At Patna D/S (Ganga Bridge), Gaighat",1079
"Kachchi-Dargah-Bidupur Road Bridge, Patna",4297
"River Ganga At Triveni Ghat, Patna",10122
"Ganga At Kewala Ghat,Fatuha, Patna",2553
"Bakhtiyarpur-Tajpur Bridge On Ganga, Athmalgola, Patna",4301
"River Ganga At D/S Nawadghat, Barh, Patna",10130
"Ganga At Mokama (U/S), Mahadeo Asthan, Patna",1817
"Ganga River At Barahiya, Nepalitola, Maranchi, ;Lakshisarai",3123
"Ganga At U/S Sultanganj, Bhagalpur",3117
"Ganga River At Water Intake Point, Bhagalpur",4398
"River Ganga At Champanagar, Bhagalpur",10138
Ganga At U/S Bhagalpur Near Bararighat,3118
"Ghaghara Near Chapra, Ribilganj, Saran",1076
"Sone At Koelwar, Bhojpur",1075
"Sone River Near Banzari, Rohtas",3121
"Sone River At Bahiyara, Bhojpur",3127
"Sone River At Nasiriganj Dam, Rohtas",3128
"Sone At Indrapuri, Dehri On Sone, Rohtas",2556
"Sone At Obra, Aurangabad",4406
"Sone At Water Intake Point Bhartiya Rail Bijali Co. Ltd (Brbcl) Navinagar, Aurangabad",4407
"Road Bridge-Dehri-On- Sone, Rohtas",4298
"Gandak At Sonepur, Patna (B/C Ganga), Saran",1078
"Gandak At Konhara Ghat, Vaishali",10126
"Sikrana River At Lal Parse, Bittiah, East Champaran",2575
"Sikrana At Chanpatiya, East Champaran",1820
"Sikrana River At Laurea, Harinagar Road Bridge",3134
"Sikrana At Lauria- Narkatiaganj Road Bridge, West Champaran",4291
"Burhi Gandak At Z Road Bridge, Samastipur",2570
"Burhi Gandak At Barachakia, East Champaran",4403
"Burhi Gandak At Lal Bagla Ghat, Motihari Dhaka Road, East Champaran",4300
"Burhi Gandak At Khagaria Road Bridge, Khagaria",4295
"U/S Harbora River, West Champaran",3126
"Harbora River At Narkatiaganj, West Champaran",2558
Kamla River At Benipatti (Madhubani),2567
Kamla River At Darbhanga,2569
Kamla River At Jaynagar,3133
"Kamla At Jeewach Ghat, Darbhanga",4299
"Koshi River At Beerpur,",3137
Daha River D/S Rajendra Road Bride Siwan,4397
"D/S Daha River At Sasamusa, Gopalganj",2560
"Daha River At Itwa Bridge, Gopalganj",2561
"Daha At U/S Sasamusa, Gopalganj",4292
"River Dhous At Madhwapur, Madhubani",4405
"Ramrekha River At Harinagar, West Champaran",2559
"Ramrekha River At U/S Harinagar, West Champaran",3130
"Sirsiya At Raxaul, East Champaran",1822
"Sirsiya River D/S Raxaul (Koeria Tola), East Champaran",3136
"Bagmati River At Muzaffarpur- Sitamarhi Road Bridge, Sitamarhi",3132
"U/S Manusmar River (Riga), Sitamarhi",3131
"Manusmar At Parshurampur, Riga - Belsund Road,",4402
"Poonpun River Near Poonpun Rail Bridge, Patna",3119
"Poonpun River Near Kinzer Road Bridge, Jehanabad",3120
"U/S Kohra, Raj Ghat, Manjhaulia, West Champaran",4293
"D/S Kohra, Raj Ghat, Manjhaulia,",4294
"Gangi At Ara, D/S",4404
"Bore Well Water At Bhut Nath Road Water Tank Sec- 3, Kankarbagh,Patna",1826
"Hand Pump Water At Sardar Patel Bus Stand, Bhojpur",2578
"Hand Pump Water At Darbhanga Bus Stand, Darbhanga",2582
"Hand Pump Water At Thaway Mandir Campus, Gopalganj",2584
"Hand Pump Water At Collectriate Office, Madhubani",2590
Well At Nalanda,2592
Ground Water From Nawada,2593
Ground Water From Siwan,2597
Ground Water From Arrah,3138
Ground Water From Araria,3139
Ground Water From Bettiah,3140
Ground Water From Bodhgaya,3141
Ground Water From Bagaha,3143
Ground Water From Barh,3144
Ground Water From Dumraon,3146
Ground Water From Maner,3150
Ground Water From Ramkund Gaya,3154
Ground Water From Sherghati,3158
Ground Water From Raxaul,3160
Ground Water From Katihar,3161
"River Harha At Bagha, Lauriya Road Bridge",4399
Ganga At Manjhighat(Bihar),30076
"Ganga At Gulabi Ghat, Patna",10115
"River Ganga At D/S Nawadaghat , Barh ,Patna",10130
"Road Bridge-Dehri-On-Sone, Rohtas",4298
"Sikrahna At Chanpatiya, East Champaran",1820
"Khagaria Road Bridge, Khagaria",4295
"Jeewach Ghat, Darbhanga",4299
"Koshi River At Beerpur, Supaul",3137
"U/S Sasamusa, Gopalganj",4292
"River Dhous At Madhuvapur, Madhubani",1823
"River Dhons At Madhuvapur, Madhubani",4405
"Poonpun River Near Poonpun Rail Bridge,",3119
Ground Water From Dehri On Sone,3145
Ground Water From Kudra,3149
Ground Water From Piro,3153
"Hand Pump Water From Nagar Parishad, Bhabhua",2580
"Hand Water At Civil Court Bihar Sharif, Nalanda",2592
"Borewell Water Near Dharmshala Sasaram, Rohtas",2598
"Ground Water Bus Stand Sasaram, Rohtas",2599
River Ganga At Buxar,1074
"River Ganga At Buxar, Ramrekhaghat",2551
River Ganga At D/S Buxar Near Road Bridge,3113
River Ganga At Manjhighat(Bihar),30076
River Ganga At Ara- Chapra Road Bridge (Koilwer Banura- Chapra Road),10162
"River Ganga At The Confluence Of Sone River Doriganj, Chapra",2564
"River Ganga At Maa Ambika Asthan, Aami, Saran",10114
"River Ganga Near Danapur (Near Pipa Pul) ,Patna",3114
"River Ganga At Kurji, Patna U/S",1077
"River Ganga At Gandhighat, Nit Patna",2552
River Ganga At Gulabi Ghat,10115
"River Ganga At Patna D/S (Ganga Bridge), Gaighat",1079
"River Ganga At Malsalami, Patna",3122
"River Ganga At Kachchi-Dargah- Bidupur Road Bridge, Patna",4297
"River Ganga At Bakhtiyarpur-Tajpur Bridge On Ganga, Athmalgola",4301
"River Ganga At Kewala Ghat,Fatuha, Patna",2553
River Ganga At Barh,3115
"River Ganga At Mokama (U/S), Mahadeo Asthan, Patna",1817
River Ganga At Mokama (D/S),1815
"River Ganga At Barahiya, Nepalitola, Maranchi, ;Lakshisarai",3123
River Ganga At U/S Munger (Near Intake Well On Ganga),3116
River Ganga At Munger,1818
"River Ganga At U/S Sultanganj, Bhagalpur",3117
"River Ganga At Water Intake Point, Bhagalpur",4398
"River Ganga At Sultanganj, Bhagalpur",2554
River Ganga At Bhagalpur,1819
River Ganga At U/S Bhagalpur Near Bararighat,3118
River Ganga At Kahalgaon,1816
"River Ghaghara Near Chapra, Ribilganj, Saran",1076
"River Sone At Koelwar, Bhojpur",1075
"River Sone Near Banzari, Rohtas",3121
"River Sone At Bahiyara, Bhojpur",3127
"River Sone At Nasiriganj Dam, Rohtas",3128
"River Sone At Indrapuri, Dehri On Sone, Rohtas",2556
"River Sone At Obra, Aurangabad",4406
"River Sone At Water Intake Point Bhartiya Rail Bijali Co. Ltd (Brbcl) Navinagar, Aurangabad",4407
"River Sone At Road Bridge-Dehri-On- Sone, Rohtas",4298
"River Gandak At Sonepur, Patna (B/C Ganga), Saran",1078
"River Gandak At Rewaghat, Mujaffarpur",2568
River Gandak Gopalganj Piprakothi Road Bridge (Dumaria Ghat),3125
"River Gandak At Konhara Ghat, Vaishali",10126
"River Gandak At Road Bridge, U/S Hajipur",10163
"River Sikrahna At Lal Parse, Bittiah, East Champaran",2575
"River Sikrahna At Chanpatiya, East Champaran",1820
"River Sikrahna At Laurea, Harinagar Road Bridge",3134
"River Sikrahna Lauria-Narkatiaganj Road Bridge, West Champaran",4291
"River Burhi Gandak At Z Road Bridge, Samastipur",2570
River Burhi Gandak U/S Road Bridge Muzaffarpur (Nh),3124
"River Burhi Gandak At Akharaghat, Muzaffarpur",2562
"River Burhi Gandak At Barachakia, East Champaran",4403
"River Burhi Gandak At Lal Bagla Ghat, Motihari Dhaka Road, East Champaran",4300
"River Burhi Gandak At Khagaria Road Bridge, Khagaria",4295
"River Harbora, U/S West Champaran",3126
"River Harbora At Narkatiaganj, West Champaran",2558
River Kamala At Benipatti (Madhubani),2567
River Kamala At Darbhanga,2569
River Kamala At Jaynagar,3133
"River Kamala (Bihar) Ganga At Jeewach Ghat, Darbhanga",4299
River Koshi At Kurshela At Katihar,2565
River Koshi At Madhepura,2566
"River Koshi At Beerpur, Supaul",3137
River Daha At Siwan,1821
River Daha D/S Rajendra Road Bride Siwan,4397
"River Daha D/S At Sasamusa, Gopalganj",2560
"River Daha At Itwa Bridge, Gopalganj",2561
River Daha At Meerganj,3129
"River Daha U/S Sasamusa, Gopalganj",4292
"River Dhos At Madhuvapur, Madhubani",1823
"River Dhos At Madhwapur, Madhubani",4405
"River Ramrekha At Harinagar, West Champaran",2559
"River Ramrekha At U/S Harinagar, West Champaran",3130
"River Sirsiya At Raxaul, East Champaran",1822
"River Sirsiya D/S Raxaul (Koeria Tola), East Champaran",3136
"River Bagmati At Muzaffarpur- Sitamarhi Road Bridge, Sitamarhi",3132
"River Bagmati At Darbanga, Samastipur Road Bridge, Darbhanga",3135
"River Manusmar U/S (Riga), Sitamarhi",3131
"River Manusmar At Riga, Sitamarhi",2563
"River Manusmar At Parshurampur, Riga - Belsund Road, Sitamarhi",4402
"River Poonpun Near Poonpun Rail Bridge, Patna",3119
"River Poonpun Near Kinzer Road Bridge, Jehanabad",3120
"River Kohra (Ganga) U/S Raj Ghat, Manjhaulia, West Champaran",4293
"River Kohra (Ganga) D/S Raj Ghat, Manjhaulia, West Champaran",4294
"River Gangi At Ara, D/S",4404
"River Parmar At Jogbani, Araria",1824
"Bore Well Water At Bhootnath Road Water Tank Sec-3, Kankarbagh,Patna",1826
"Tap Water In Campus Of Kali Asthan, Bishanpur, Begusarai",1832
"Hand Pump Water Near Lower Court Lower Court, Purnea",1835
"Hand Pump Water Near Bus Stand Tilka Manjhi Chowk, Bhagalpur",1836
"Ground Water From Railway Station, Bhagalpur",1837
"Groundwater Water From T. Modal Inter School, G.B Road, Gaya",1841
"Borewell Water Dandibagh Water Works, Phed, Gaya",1842
"Supply Water Near Bus Stand, Rajgir",1843
"Hand Pump Water At Civil Court, Aurangabad",2576
"Hand Pump Water At Sardar Patel Bus Stand, Ara, Bhojpur",2578
"Hand Pump Water From Nagar Parishad Office, Bhabhua",2580
"Tap Water Near Pani Tanki At Jehanabad Court, Jehanabad",2585
"Tap Water Inside The Campus Of Government Tourist Cafeteria, Nalanda",2591
"Handpump Water At Collectriate Campus,Nawadah",2593
"Hand Pump Water Near Sadar Hospital,Saharsa",2594
"Ground Water From Collectriate Campus ,Samastipur",2595
"Ground Water From Sri Ram Janki Mandir, Sitamarhi",2596
"Ground Water At Collectriate Campus, Siwan",2597
"Ground Water At Railway Station Campus,Hajipur At Vaishali",2600
"Ground Water From Ara Near Railway Station, Ara",3138
Ground Water Near Bus Stand Araria,3139
"Ground Water At Railway Sation, Bettiah",3140
"Ground Water At Lord Buddha Temple Outside Main Temple,Bodhgaya",3141
"Ground Water Fromn Bus Stand Chowk,Bikramganj",3142
Ground Water From Bagaha Bazar Bagaha,3143
"Ground Water Near Ans College,Barh",3144
"Ground Water Near Muffasil Thana More,Dehri On Sone",3145
"Ground Water From Dumraon,Pani Tanki (Phed)",3146
"Ground Water From Jaynagar Railway Station ,Jaynagar",3147
"Ground Water From Jamalpur Police Station, Jamalpur",3148
"Ground Water From Kudra Railway Station, Kaimur",3149
"Ground Water At Main Road Near Kali Manir,Maner",3150
Ground Water From Govt. Guest House Mohania,3151
"Ground Water From Old Bus Stand,Narkatiaganj",3152
"Ground Water Near Church High School,Piro",3153
"Ground Water From Supual Bus Stand, Supaul",3155
"Ground Water From Samastipur Bus Stand,Samastipur",3156
"Ground Water From J.P. Park Chowk ,Sultanganj",3157
"Ground Water Near Govt. Hospital, Sherghati",3158
Ground Water From Raxaul Bus Stand Raxaul,3160
Ground Water Near Bus Stand Katihar,3161
"Ground Water Near Vaishali Block Office,At Hajipur, Vaishali",3162
"Dighi Talab Near Kachhari Road, Gaya",2573
River Ganga Chusa At Buxar,1074
River Ganga At D/S Buxar Near Veer Kunwar Singh Road Bridge,3113
"River Ganga D/S Of M/S Ntpc, Barh Water Intake Point,Pathanichak, Bindtola Barh",10131
River Ganga At Manjhighat Dist. Chhapra(Bihar),30076
River Ganga At Ara- Chapra Road Bridge (Koiilwar Barhara- Chapra Road),10162
"River Ganga At The Balughat, Doriganj, Saran",2564
"River Ganga At Digha, Near J P Setu, Patna U/S",1077
"River Ganga At Gulabi Ghat, Patna",10115
"River Ganga At Patna D/S (Ganga Bridge), Gaighat, Patna",1079
"River Ganga At Malsalami, Patna City, Patna",3122
River Ganga At Kachchi-Dargah-,4297
"River Ganga At Bakhtiyarpur-Tajpur Bridge On Ganga, Athmalgola, Patna",4301
"River Ganga At Uma Nath Mandir,Barh",3115
"River Ganga U/S Of M/S Ntpc, Barh Water Intake Point, Barh",10130
"River Ganga At Mokama (D/S), Near Rajendra Bridge , Simiriya Ghat",1815
"River Ganga At Barahiya, Nepalitola, Maranchi, Hathidah At Mokama, Patna",3123
River Ganga At U/S Munger Kashatharni Ghat,3116
"River Ganga At Munger D/S, Creamination Ghat",1818
"River Ganga At U/S Ajgabinath Mandir Sultanganj, Bhagalpur",3117
"River Ganga D/S Cremination Ghat At Sultanganj, Bhagalpur",2554
"River Ganga At Champanagar, Rasidpur, Bhagalpur",10138
"River Ganga At Bhagalpur, Opp. Kuppa Ghat",1819
River Ganga At D/S Bhagalpur Near Bararighat,3118
"River Ganga, Jhajghat At Kahalgaon",1816
"River Ganga At Rajmahal, Bihar",1059
"River Ghaghara Near Chapra, Rivilganj, Manjhi, Saran",1076
"River Sone At Koilwar, Near Mandir, Bhojpur",1075
"River Sone At Banjari Near Banjari Near Sun Temple Kalyanpur, Rohtas",3121
"River Sone At Indrapuri Dam, Dehri On Sone, Rohtas",2556
River Sone At Arwal Near Balughat (Sahar),4913
River Gandak At Sonepur Near Hariharnath Temple,1078
"River Gandak At Rewaghat, Muzaffarpur",2568
"River Gandak At Konhara Ghat, Opposite Hariharnath Mandir,Sonepur",10126
"River Gandak At Road Bridge, U/S Hajipur, Vaishali (Border Of Saran & Vaishali)",10163
"River Sikrahna At Lal Parsa, Betiah, East Champaran",2575
"River Sikrahna At Chanpatiya, Near Chanpatiya Road Bridge, West Champaran",1820
"River Sikrahna At Lauria, Harinagar Road Bridge",3134
"River Sikrahna Lauria- Narkatiaganj Road Bridge, West Champaran",4291
"River Burhi Gandak Near Magardahi Ghat At Samastipur Road Bridge, Samastipur",2570
River Burhi Gandak U/S Road Bridge Nh Near Zero Mile Muzaffarpur,3124
"River Burhi Gandak At Khagaria Road Bridge Before Confluence With Ganga , Khagaria",4295
"River Harbora,U/S At Narkatiaganj, West Champaran",3126
"River Harbora D/S At Narkatiaganj, West Champaran",2558
"River Kamala At Gausaghat, Darbhanga",2569
"River Kamala At Kamala Ghat Near Barrage Atjaynagar , Madhubani",3133
"River Kamala (Bihar) At Jeewach Ghat, Darbhanga",4299
River Daha U/S Rajendra Road Bridge At Siwan,1821
"River Daha D/S At Renua, Siwan",4397
"River Daha At Meerganj Near Badarjhimmi Bazar, Gopalganj",3129
"River Dhos At Saharghat, Madhubani",1823
"River Sirsiya At Raxaul,Birganj Check Post Road Bridge East Champaran",1822
"River Bagmati At Darbhanga, Samastipur Road Bridge, Darbhanga",3135
"River Manusmar At Riga, Uphraulia, Sitamarhi",2563
"River Manusmar At Parshurampur, Riga - Belsand Road, Sitamarhi",4402
"River Punpun Near Patna Fatuha Road Bridge, Fatuha",2555
"River Unpun Near Punpun Road Bridge, Punpun",3119
"River Punpun At Kinjar Road Bridge, Jehanabad-Arwal Border , Jehanabad",3120
"River Punpun At Obra, Aurangabad",4406
