stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1397,Well At Muthialpet Area(I),Groundwater,PUDUCHERRY,2016,Safe,0.0,None,30.5,,7.4,291.0,,6.8,,,
1398,"Well At Thengaithittu Area, (Ii)",Groundwater,PUDUCHERRY,2016,Safe,0.0,None,31.0,,7.3,1237.5,,0.0,,,
1453,Well At Mutharaplatyam (Pwd),Groundwater,PUDUCHERRY,2016,Safe,0.0,None,31.0,,7.3,468.0,,3.85,,,
1454,"Well At Kalapet, Pondi. Univer. Admn. Block",Groundwater,PUDUCHERRY,2016,Safe,0.0,None,31.0,,7.35,170.0,,1.1,,,
1687,Nehru Statue,Groundwater,PUDUCHERRY,2016,Safe,0.05,None,28.0,,7.2,1323.0,,1.35,4.0,17.0,
1688,Katterikuppam,Groundwater,PUDUCHERRY,2016,Safe,0.0,None,30.0,,7.25,510.0,,1.15,,,
1689,"Chunmbar River, Pondicherry",Groundwater,PUDUCHERRY,2016,Unsafe,16.09,High BOD,28.5,,7.55,805.0,5.5,0.05,130.0,180.5,
2009,Kurumbapet,Groundwater,PUDUCHERRY,2016,Safe,0.0,None,31.5,,7.1,482.0,,5.35,,,
2010,Mettupalayam,Groundwater,PUDUCHERRY,2016,Safe,0.0,None,30.5,,7.25,662.5,,4.5,,,
2011,Uruvaiyar,Groundwater,PUDUCHERRY,2016,Safe,0.0,None,30.5,,7.15,4005.0,,0.0,,,
2012,Karuvadikuppam,Groundwater,PUDUCHERRY,2016,Safe,0.03,None,30.5,,7.0,1867.0,,1.35,,13.0,
2013,"T.R.Pattinam, Karaikal",Groundwater,PUDUCHERRY,2016,Safe,0.0,None,27.5,,7.55,1498.5,,1.1,,,
2014,"Vadamattam, Karaikal",Groundwater,PUDUCHERRY,2016,Safe,0.0,None,27.25,,7.65,1312.5,,0.35,,,
2446,Pallur,Groundwater,PUDUCHERRY,2016,Safe,0.0,None,27.0,,7.5,220.0,,8.9,,,
2447,Panthakkal,Groundwater,PUDUCHERRY,2016,Safe,0.0,None,27.0,,7.2,105.0,,1.5,,,
1685,"Arasalar Karaikal Region, Pondicherry",River,PUDUCHERRY,2016,Safe,0.18,None,25.5,9.8,8.15,6.0,0.05,,,,
2442,Gautami-Godavari,River,PUDUCHERRY,2016,Safe,0.37,None,26.0,6.3,8.0,0.0,0.1,,,,
2445,Mahe,River,PUDUCHERRY,2016,Safe,4.07,None,27.0,6.6,7.3,2.0,1.1,,,,
1396,Osteri Lake,Pond/Tank,PUDUCHERRY,2016,Unsafe,20.09,High BOD,,29.5,7.3,7.3,235.0,6.75,0.2,110.0,258.5
1686,Bahour Lake,Pond/Tank,PUDUCHERRY,2016,Unsafe,21.52,"pH Out of Range, High BOD",,30.0,6.05,7.5,500.0,2.0,0.0,170.0,350.0
