stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1440,"Well At Somnath Industrial Estate, Daman",Groundwater,DADRA AND NAGAR HAVELI,2020,Safe,0.0,None,29.5,,7.4,1379.0,,4.3,,,
2448,"Ground Water From Village Bhimpore, Daman",Groundwater,DADRA AND NAGAR HAVELI,2020,Safe,0.0,None,29.5,,7.35,837.0,,4.6,,,
2449,"Well At Village Ringanwada, Daman",Groundwater,DADRA AND NAGAR HAVELI,2020,Safe,0.0,None,29.5,,7.55,1399.0,,5.85,,,
2450,"Well At Village Dunetha, Daman",Groundwater,DADRA AND NAGAR HAVELI,2020,Safe,0.0,None,29.5,,7.05,753.5,,2.9,,,
2451,"Well At Village Dabhel, Daman",Groundwater,DADRA AND NAGAR HAVELI,2020,Safe,0.0,None,29.5,,7.0,757.5,,3.45,,,
2452,"Well At Village Kachigam, Daman",Groundwater,DADRA AND NAGAR HAVELI,2020,Safe,0.05,None,30.0,,7.6,687.5,,4.2,5.5,8.0,
2453,"Well At Village Khanvel, Dadra",Groundwater,DADRA AND NAGAR HAVELI,2020,Safe,0.0,None,29.5,,7.4,735.5,,3.1,,,
2454,"Well At Village Athal, Dadra",Groundwater,DADRA AND NAGAR HAVELI,2020,Safe,0.04,None,30.0,,7.6,644.0,,,4.0,8.0,
2455,"Well At Village Masat, Dadra",Groundwater,DADRA AND NAGAR HAVELI,2020,Safe,0.0,None,30.0,,7.65,1501.0,,2.15,,,
2456,"Well At Village Piperia, Dadra",Groundwater,DADRA AND NAGAR HAVELI,2020,Safe,0.02,None,30.0,,8.0,1490.5,,4.35,2.0,4.0,
2457,"Well At Village Galonda, Dadra",Groundwater,DADRA AND NAGAR HAVELI,2020,Safe,0.02,None,29.5,,7.85,2701.5,,2.35,2.0,5.0,
2458,"Well At Village, Dadra",Groundwater,DADRA AND NAGAR HAVELI,2020,Safe,0.0,None,29.5,,7.95,2166.0,,2.05,,,
1393,"River Damanganga At D/S Of Madhuban, Daman",River,DADRA AND NAGAR HAVELI,2020,Safe,2.3,None,30.0,6.65,7.6,209.5,1.0,0.35,12.0,45.0,
2459,"River Damanganga At Zari Cause Way Bridge, Daman",River,DADRA AND NAGAR HAVELI,2020,Unsafe,10.76,High Fecal Coliform,31.0,5.3,7.4,4101.0,2.5,1.65,1050.0,1260.0,
2460,"River Damanganga At Discharge Point Of Distillery, Daman",River,DADRA AND NAGAR HAVELI,2020,Unsafe,7.39,Low DO,29.5,4.7,7.65,17880.0,2.45,1.75,110.0,390.0,
2461,"River Damanganga At Daman Jetty, Moti Daman",River,DADRA AND NAGAR HAVELI,2020,Safe,5.11,None,30.0,5.15,7.55,17015.0,2.0,1.55,101.5,335.0,
2462,"River Damanganga At Vapi Weir, Vapi, Daman",River,DADRA AND NAGAR HAVELI,2020,Safe,4.33,None,30.5,5.6,7.75,306.5,1.5,0.3,150.5,491.5,
2463,"River Damanganga At Lavacha Temple, Silvassa",River,DADRA AND NAGAR HAVELI,2020,Safe,2.38,None,30.0,6.6,7.85,261.0,1.0,1.85,25.5,78.5,
2464,"River Damanganga D/S Of M/S Surat Beverages, Village Dadra, Silvassa",River,DADRA AND NAGAR HAVELI,2020,Safe,2.38,None,30.0,6.15,7.9,295.5,1.0,0.95,23.5,86.5,
2465,"River Damanganga At Naroli Bridge, Silvassa",River,DADRA AND NAGAR HAVELI,2020,Safe,2.34,None,30.5,6.55,7.95,232.0,1.0,0.95,14.5,79.5,
2466,"River Damanganga At Village Namdha, Vapi",River,DADRA AND NAGAR HAVELI,2020,Unsafe,8.99,"Low DO, High Fecal Coliform",30.5,4.8,7.5,2287.5,1.9,1.75,820.0,865.0,
30040,"River Damanganga At Zeri Causeway, (Ut Of Daman)",River,DADRA AND NAGAR HAVELI,2020,Unsafe,33.01,"Low DO, High BOD",26.5,3.35,7.05,,5.95,17.435,,,
