stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
2759,Dugwell At Gaghwal(Kathua Distt),Groundwater,JAMMU & KASHMIR,2018,Safe,0.0,None,16.0,,7.55,460.0,,0.1,,,
GEN-B0BEF4,2760,Groundwater,JAMMU & KASHMIR,2018,Unsafe,34.51,High BOD,,,,,17.0,14.15,144.5,158.7,
GEN-2B6921,2762,Groundwater,JAMMU & KASHMIR,2018,Unsafe,38.41,"High BOD, High Fecal Coliform",,,,,16.0,14.4,609.2,763.0,
GEN-B98249,3288,Groundwater,JAMMU & KASHMIR,2018,Unsafe,36.97,High BOD,,,,,19.0,13.3,454.8,454.05,
GEN-3A30BE,3290,Groundwater,JAMMU & KASHMIR,2018,Unsafe,37.22,High BOD,,,,,18.0,12.8,486.8,483.8,
GEN-980A87,3291,Groundwater,JAMMU & KASHMIR,2018,Unsafe,37.24,High BOD,,,,,17.0,12.3,488.3,485.2,
GEN-CFCCE0,3292,Groundwater,JAMMU & KASHMIR,2018,Unsafe,37.36,"High BOD, High Fecal Coliform",,,,,13.0,10.35,503.85,501.35,
3273,"River Jhelum At Sangam, Confluence Point Of Vishav",River,JAMMU & KASHMIR,2018,Unsafe,33.33,High BOD,16.5,7.45,7.55,240.0,13.75,,,,
3276,"Jhelum River Atspore, Confluence Point Of Wular Lake",River,JAMMU & KASHMIR,2018,Safe,7.58,None,15.5,6.75,7.8,236.5,2.05,,,,
2756,Banganga (In Front Of Pony Shed Near Reasi Bridge),River,JAMMU & KASHMIR,2018,Unsafe,14.24,High BOD,19.5,6.4,8.25,536.0,3.85,3.585,,,
2752,"Samba (Below Nh-1A Bridge), Basantar Us (R.H.S)",River,JAMMU & KASHMIR,2018,Unsafe,7.79,pH Out of Range,21.0,7.5,8.6,444.0,2.0,1.19,,,
2753,"Samba (At Chak Manga Gujjar Basantar)D/S(R.H.S.),",River,JAMMU & KASHMIR,2018,Unsafe,12.95,High BOD,21.0,6.5,7.9,2544.0,3.5,0.075,,,
2749,"Blind Curve Shamshan Ghat (1.5 Km U/S From Spot),",River,JAMMU & KASHMIR,2018,Safe,3.33,None,11.5,8.65,7.8,174.5,0.9,0.285,,,
2751,Jal Patan Mandir After Meeting With Main Drain,River,JAMMU & KASHMIR,2018,Safe,6.29,None,11.5,7.6,7.8,182.0,1.7,3.24,,,
2754,River Devak Udhampur(Near Shiv Mandird/S)L.H.S.,River,JAMMU & KASHMIR,2018,Unsafe,30.34,High BOD,19.5,6.95,7.85,525.0,8.2,2.115,,,
3281,"Lidder Nallah At Yaneer, D/S Of Phalgum",River,JAMMU & KASHMIR,2018,Safe,3.14,None,9.5,9.0,7.95,123.5,0.85,,,,
3282,"Lidder Nallah Nera Bumzoo, Anantnag",River,JAMMU & KASHMIR,2018,Safe,3.88,None,10.0,9.25,8.05,162.0,1.05,,,,
3284,Sindh River At Sonamarg D/S,River,JAMMU & KASHMIR,2018,Safe,2.59,None,7.5,8.5,7.75,316.5,0.7,,,,
3285,Sindh River At Wail Bridge,River,JAMMU & KASHMIR,2018,Safe,3.7,None,9.5,8.45,7.75,230.5,1.0,,,,
3286,Sindh River At Duderhama,River,JAMMU & KASHMIR,2018,Safe,5.55,None,16.0,8.55,7.7,255.0,1.5,,,,
3287,"Sindh River At Rangil, Srinagar",River,JAMMU & KASHMIR,2018,Safe,3.88,None,10.0,8.35,7.9,250.0,1.05,,,,
2742,Shetali Lifting Point Nagrota(5Km U/S Tawi Bridge),River,JAMMU & KASHMIR,2018,Safe,3.88,None,17.5,7.35,8.0,285.0,1.05,0.515,,,
2742,Shetali Lifting Point Nagrota(5Km U/S Tawi Bridge),River,JAMMU & KASHMIR,2018,Safe,3.88,None,17.5,7.35,8.0,285.0,1.05,0.515,,,
2747,Surajpur Chatha(10 Km D/S Tawi Bridge)Below Bridge,River,JAMMU & KASHMIR,2018,Safe,6.66,None,18.5,7.4,8.1,349.0,1.8,0.225,,,
