stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1985,"Dug Well At 5 -Star Industrial Estate, Village- Kashimira , Taluka- Thane, District-Thane.",Groundwater,MAHARASHTRA,2022,Unsafe,25.12,High BOD,27.5,,7.2,1328.5,28.0,,14.9,49.0,
1987,"Bore Well At Vasai, Village- Gokhiware, Taluka- Vasai, District- Palghar.",Groundwater,MAHARASHTRA,2022,Unsafe,12.87,High BOD,26.5,,7.2,981.0,4.6,1.15,9.9,58.0,
1989,"Bore Well At Mwml Site At Taloja, Village-Karawla- Taloja,Taluka- Panvel, District- Raigad.",Groundwater,MAHARASHTRA,2022,Unsafe,14.08,High BOD,28.0,,7.1,1984.0,5.0,0.46,20.0,105.0,
1990,"Bore Well At Bmw Site, Village-Burudgaon ,Taluka- Ahmednagar,District- Ahmednagar.",Groundwater,MAHARASHTRA,2022,Unsafe,9.79,High BOD,22.0,,7.25,2906.5,3.5,2.99,5.0,51.5,
1991,"Bore Well At Msw Site,Village-Pathardi ,Taluka- Nashik,District- Nashik.",Groundwater,MAHARASHTRA,2022,Unsafe,13.57,High BOD,26.5,,7.55,1141.0,4.85,1.045,8.5,68.5,
1992,"Dug Well At Msw Site, Owned By Shri. Dattu Kondiba Borate At Borate Vasthi, Village- Moshi, Pimpri Chinchwad, Taluka- Haweli, District- Pune.",Groundwater,MAHARASHTRA,2022,Unsafe,14.92,High BOD,27.5,,7.4,682.5,5.3,4.16,7.5,172.5,
1993,"Dug Well At Pandharpur, Village-Pandharpur, Taluka- Gangapur, District - Aurangabad.",Groundwater,MAHARASHTRA,2022,Unsafe,11.4,High BOD,34.0,,7.5,1433.0,4.1,16.35,2.0,14.9,
1994,"Dug Well At Tps-Durgapur, Near Naseeb Kirana And General Stores, Village- Durgapur, Taluka- Chandrapur, District- Chandrapur.",Groundwater,MAHARASHTRA,2022,Unsafe,9.99,High BOD,19.0,,7.35,954.0,3.5,,24.5,155.0,
1995,"Gram Panchayath Dug Well , Near Balaji Gajbhiye House,Village-Khaperkheda ( Ward No.4) , Taluka- Saoner, District- Nagpur.",Groundwater,MAHARASHTRA,2022,Unsafe,9.38,High BOD,30.0,,8.05,1196.5,3.3,,18.0,132.0,
1996,"Gram Panchayath Dug Well , Near Jagadamba G. M. S. Mandir Sahakari Sanstha, Village-Koradi,Taluka- Kamptee, District- Nagpur.",Groundwater,MAHARASHTRA,2022,Unsafe,9.39,High BOD,30.0,,7.85,1474.0,3.3,,22.5,120.0,
1997,"Bore Well Near Primary Health Centre, Village- Raipur,Taluka- Hingna, District- Nagpur.",Groundwater,MAHARASHTRA,2022,Unsafe,9.36,High BOD,18.0,,7.9,1132.0,3.2,,40.0,280.0,
1999,"Bore Well Near Gram Panchayat Office, Village- Changera,Taluka- Gondia, District- Gondia.",Groundwater,MAHARASHTRA,2022,Unsafe,13.52,High BOD,25.0,,7.25,860.5,4.8,17.63,14.5,125.0,
2003,"Dug Well At Plot No- 4, Street No.49-C, At Nehru Bal Udyan Azad Maidan, Owned By Yavatmal M.C. Taluka- Yavatmal, District- Yavatmal.",Groundwater,MAHARASHTRA,2022,Unsafe,9.32,High BOD,20.0,,8.25,1054.0,3.25,,26.5,165.0,
2004,"Bore Well At Parvati Industrial Estate, Village- Yadrav, Taluka- Shirol, District- Kolhapur.",Groundwater,MAHARASHTRA,2022,Safe,5.87,None,27.0,,7.65,2211.0,2.1,7.46,5.5,17.0,
2005,"Bore Well At Khanjirenagar, Village- Khanjirenagar,Taluka- Hatkanangale, District- Kolhapur.",Groundwater,MAHARASHTRA,2022,Safe,6.7,None,27.0,,7.9,1331.5,2.4,6.29,5.5,17.0,
