stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
3,Well At Ahmedabad,Groundwater,GUJARAT,2020,Safe,0.02,None,28.0,,8.0,1156.5,,1.275,2.0,2.0,
6,Well At Baroda,Groundwater,GUJARAT,2020,Safe,0.02,None,29.5,,7.65,989.0,,0.56,2.0,2.0,
1948,Ground Water At Bhavnagar,Groundwater,GUJARAT,2020,Safe,3.9,None,29.5,,7.75,1890.0,1.4,0.52,2.0,2.0,
1949,Ground Water At Amreli,Groundwater,GUJARAT,2020,Safe,5.01,None,30.5,,8.15,1520.0,1.8,0.45,2.0,4.0,
1950,Ground Water At Junagadh,Groundwater,GUJARAT,2020,Safe,4.87,None,26.0,,7.9,1262.5,1.75,1.44,2.0,2.0,
1952,Ground Water At Surendranagar,Groundwater,GUJARAT,2020,Safe,7.49,None,28.5,,7.95,2387.0,1.35,1.445,,,
1953,Ground Water At Jamnagar,Groundwater,GUJARAT,2020,Safe,0.0,None,27.5,,7.4,1088.0,,0.32,,,
1954,Ground Water At Bhuj,Groundwater,GUJARAT,2020,Safe,4.31,None,31.0,,7.35,3155.0,1.55,,2.0,2.0,
1955,Ground Water At Palanpur,Groundwater,GUJARAT,2020,Safe,0.02,None,28.0,,7.2,1730.0,,1.93,2.0,2.0,
1956,Ground Water At Mehasana,Groundwater,GUJARAT,2020,Safe,0.02,None,30.0,,7.5,3273.0,,0.944,2.0,2.0,
1957,Ground Water At Siddhpur (Dist.Patan),Groundwater,GUJARAT,2020,Safe,0.02,None,29.0,,7.8,1748.0,,1.98,2.0,2.0,
1958,Ground Water At Himatnagar,Groundwater,GUJARAT,2020,Safe,0.02,None,27.0,,7.9,611.0,,0.311,2.0,2.0,
1959,Ground Water At Nadiad,Groundwater,GUJARAT,2020,Safe,0.0,None,28.0,,7.5,1753.0,,0.42,,,
1960,Ground Water At Dahod,Groundwater,GUJARAT,2020,Safe,0.02,None,29.5,,7.75,879.5,,0.565,2.0,2.0,
1961,Ground Water At Godhara,Groundwater,GUJARAT,2020,Safe,0.02,None,29.5,,7.3,992.0,,1.29,2.0,2.0,
1962,Vadodara (Industrial- Nandesari),Groundwater,GUJARAT,2020,Safe,0.02,None,27.5,,6.75,4785.0,,0.615,2.0,2.0,
1964,Pandesara (Indstrial) Surat,Groundwater,GUJARAT,2020,Safe,0.08,None,28.5,,7.7,3787.5,,,5.5,31.0,
1965,"Mora-Hajira (Industrial), Hajira",Groundwater,GUJARAT,2020,Safe,0.07,None,29.0,,7.2,4154.0,,,6.0,26.0,
1966,"Gabheni Village, Surat (Industrial)",Groundwater,GUJARAT,2020,Safe,3.1,None,29.5,,7.35,2427.5,1.1,,4.0,25.0,
1967,"Atul, Village G.W, (Valsad)",Groundwater,GUJARAT,2020,Safe,5.01,None,25.5,,7.7,1542.5,1.8,0.461,2.0,2.0,
1968,"Vapi Industrial Area In D/S, Vapi",Groundwater,GUJARAT,2020,Safe,5.84,None,24.0,,7.6,558.0,2.1,0.43,2.0,2.0,
1969,"Sarigam Village (D/S Of Industrialarea), Vapi",Groundwater,GUJARAT,2020,Safe,12.76,None,27.0,,6.8,533.0,2.3,,,,
1970,"Borewell D/S Tsdf Site, Gidc Industrial Area, Vapi",Groundwater,GUJARAT,2020,Safe,6.12,None,23.5,,7.2,574.5,2.2,0.95,2.0,2.0,
2083,Bore Well Of Chhatral Gidc.,Groundwater,GUJARAT,2020,Safe,0.0,None,30.0,,7.0,4313.0,,1.134,,,
2084,Bore Well Of Palsana Village.,Groundwater,GUJARAT,2020,Safe,0.07,None,30.0,,8.07,2329.0,,0.43,7.0,17.0,
2085,Bore Well Of Santej Village.,Groundwater,GUJARAT,2020,Safe,0.0,None,31.0,,8.2,2051.0,,1.005,,,
2087,B/W- Hazardous W. Disposal Site (Guj. Enviro P.& I. Ltd. ),Groundwater,GUJARAT,2020,Safe,0.1,None,29.0,,7.7,4965.0,,,7.5,36.5,
2088,Bore Well Of Sachin Gidc.,Groundwater,GUJARAT,2020,Safe,0.07,None,29.0,,7.55,9756.5,,,5.0,29.0,
2089,"B/W Near Indl. Area Borasara & Navapura, Dist. Surat.",Groundwater,GUJARAT,2020,Safe,0.13,None,29.0,,7.65,3400.0,,,10.0,46.0,
2090,Well At Olpad.,Groundwater,GUJARAT,2020,Safe,4.21,None,29.5,,7.65,15165.0,1.5,,5.5,24.5,
2091,Bore Well Of Navsari Gidc Industries Association Office.,Groundwater,GUJARAT,2020,Safe,0.06,None,32.5,,7.65,2495.0,,0.35,4.0,25.5,
2093,Well Of Bardoli At Rest House.,Groundwater,GUJARAT,2020,Safe,0.09,None,28.5,,7.7,1978.5,,,7.5,32.5,
2094,Well At Ankleshwar Industrial Area (Bore Well Of M/S Industrial Carbon At Ankleshwar- Rajpipla Road.,Groundwater,GUJARAT,2020,Safe,0.0,None,29.5,,7.25,7135.0,,0.452,,,
2096,"Bore Well, Snr. Vinayak Jal Suddhikaran Sahakari Mandali Ltd. (Cetp ), Vill. Bavla, Dist. Ahmedabad.",Groundwater,GUJARAT,2020,Safe,0.02,None,28.0,,7.35,5875.0,,0.6875,2.0,2.0,
2097,"Bore Well Of Someshwar Rice Mill, Nr. Bavla Eco Project, (Cetp ), Vill. Bavla, Dist. Ahmedabad.",Groundwater,GUJARAT,2020,Safe,0.02,None,28.5,,7.4,5629.0,,0.672,2.0,2.0,
2098,Bore Well Of Pirana Terminal Pumping,Groundwater,GUJARAT,2020,Safe,0.02,None,29.0,,7.25,2901.5,,1.949,2.0,2.0,
3207,"Borewell Of Gidc, Jhagadia",Groundwater,GUJARAT,2020,Safe,0.0,None,29.0,,7.4,2095.0,,0.33,,,
3208,"Jilla Panchayat School, Near Gram Panchayat Kata Falia, Village Namdha, Valsad",Groundwater,GUJARAT,2020,Safe,6.67,None,25.0,,6.6,565.0,2.4,,2.0,2.0,
