stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1825,"Bore Well Water At Katra Bazar Water Tank, Malsalami, Patna",Groundwater,BIHAR,2020,Safe,0.63,None,24.0,,7.3,1590.0,,6.04,79.0,79.0,
1826,"Bore Well Water At Bhut Nath Road Water Tank Sec- 3, Kankarbagh,Patna",Groundwater,BIHAR,2020,Safe,0.39,None,23.0,,7.6,538.0,,,49.0,49.0,
1827,"Ground Water From Tap Water Coming From Over Head Tank Pmch Campus, Patna",Groundwater,BIHAR,2020,Safe,0.28,None,25.0,,7.7,600.0,,,33.0,46.0,
1828,"Bore Well Water In Campus Of Patna Water Board Head Office, Near High Court, Patna",Groundwater,BIHAR,2020,Safe,2.66,None,27.0,,7.6,659.0,,0.4,79.0,1600.0,
1829,"Bore Well Water From Igims Campus, Patna",Groundwater,BIHAR,2020,Safe,0.12,None,23.0,,7.7,602.0,,,14.0,22.0,
1830,"Bore Well Water (Phed Pump House) Sadar Hospital Campus, Muzaffarpur",Groundwater,BIHAR,2020,Safe,0.03,None,26.0,,7.3,1110.0,,0.7,,17.0,
1831,"Bore Well Water Mmc Pump House Brahmpura Naka, Muzaffarpur",Groundwater,BIHAR,2020,Safe,0.39,None,26.0,,7.1,1340.0,,,49.0,49.0,
1832,"Ground Water Near Tap Water In Campus Of Kali Asthan, Begusarai",Groundwater,BIHAR,2020,Safe,0.01,None,,,7.4,1170.0,,,,4.0,
1833,"Ground Water Near Tap Water In Campus Of S.P Office, Pokharia, Begusarai",Groundwater,BIHAR,2020,Safe,2.28,None,,,7.6,1340.0,,,22.0,1600.0,
1834,"Hand Pump Water Near Govt. Hospital, Purnea",Groundwater,BIHAR,2020,Safe,2.25,None,,,7.2,934.0,,5.31,17.0,1600.0,
1835,"Hand Pump Water Near Court Lower Court, Purnea",Groundwater,BIHAR,2020,Safe,2.28,None,,,7.4,642.0,,5.69,22.0,1600.0,
1836,"Hand Pump Water Near Bus Stand Tilks Manjhi Chowk, Begusarai",Groundwater,BIHAR,2020,Unsafe,4.83,High Fecal Coliform,,,7.7,313.0,,,540.0,920.0,
1837,Ground Water From Begusarai,Groundwater,BIHAR,2020,Unsafe,7.36,High Fecal Coliform,,,7.7,896.0,,1.74,920.0,920.0,
1838,"Ground Water From Tap Water Near Veer Kuwar Singh Chowk, Munger",Groundwater,BIHAR,2020,Unsafe,8.27,High Fecal Coliform,,,7.5,716.0,,0.5,920.0,1600.0,
1839,"Hand Pump Water In Campus Of Kasturba Water Works, Munger",Groundwater,BIHAR,2020,Safe,2.8,None,,,7.8,289.0,,,350.0,350.0,
1840,"Tap Water Phed Pump House Main Road, Motihari",Groundwater,BIHAR,2020,Safe,0.75,None,27.0,,7.8,501.0,,,79.0,170.0,
1842,"Tap Water Sample At Ramkund, Gaya",Groundwater,BIHAR,2020,Safe,0.06,None,28.0,,7.3,1001.0,,3.98,7.0,11.0,
1843,"Phed Water Supply Near Bus Stand, Rajgir",Groundwater,BIHAR,2020,Unsafe,7.36,High Fecal Coliform,30.0,,8.0,522.0,,5.38,920.0,920.0,
1844,"Bore Well Water Near Commissionary Office, Chapra",Groundwater,BIHAR,2020,Safe,0.94,None,28.0,,7.3,549.0,,1.2,33.0,540.0,
2577,"Hand Pump Water At Court Campound, Araria",Groundwater,BIHAR,2020,Unsafe,13.87,"High Fecal Coliform, High Total Coliform",,,6.5,264.0,,3.23,1100.0,4900.0,
2578,"Hand Pump Water At Sardar Patel Bus Stand, Bhojpur",Groundwater,BIHAR,2020,Safe,0.16,None,26.0,,7.1,510.0,,,17.0,33.0,
2579,"Tube Well Water At Collectriate Campus, Buxar",Groundwater,BIHAR,2020,Safe,0.51,None,25.0,,7.5,1020.0,,3.04,33.0,220.0,
2581,"Hand Pump Water At Kila Gate Near Rambagh Mithila University, Darbhanga",Groundwater,BIHAR,2020,Unsafe,7.36,High Fecal Coliform,27.0,,7.6,574.0,,,920.0,920.0,
