stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1736,Ground Water Quality Station Sardarnagar,Groundwater,UTTAR PRADESH,2016,Unsafe,12.76,High BOD,24.0,,6.9,1012.0,4.35,3.8,90.0,240.0,
1737,Ground Water Quality Station Captanganj,Groundwater,UTTAR PRADESH,2016,Unsafe,9.67,High BOD,25.5,,7.0,757.0,3.3,2.7,70.0,165.0,
1738,"Site 1, Industrial Area Near M/S Woodwarm Chemical Ltd., Unnao",Groundwater,UTTAR PRADESH,2016,Safe,0.0,None,,,7.6,783.0,,1.2,,,
1739,"Site 2, Industrial Area Near M/S Amin Sons, Unnao",Groundwater,UTTAR PRADESH,2016,Safe,0.0,None,,,6.8,1943.0,,1.3,,,
1740,"At Roadways Bus Station, Unnao",Groundwater,UTTAR PRADESH,2016,Safe,0.0,None,,,7.4,2070.0,,0.9,,,
1741,"Magawara Industrial Area Near M/S Jamjam Tanners, Unnao",Groundwater,UTTAR PRADESH,2016,Safe,0.0,None,,,7.7,766.0,,0.8,,,
1742,Chinhat Industrial Area In Lucknow Near M/S India Pesticides Lucknow,Groundwater,UTTAR PRADESH,2016,Safe,0.0,None,30.0,,7.7,673.0,,0.2,,,
1743,Aishbagh Industrial Area At Lucknow Near M/S Eveready Industries Ltd. Lucknow,Groundwater,UTTAR PRADESH,2016,Safe,0.0,None,30.0,,7.6,1758.0,,5.7,,,
1744,Jajmau Industrial Area No. 6 Kanpur,Groundwater,UTTAR PRADESH,2016,Safe,0.0,None,20.0,,7.3,2554.0,,3.6,,,
1745,Panki Industrial Area Near Industry Of Ammonia Fertizer Kanpur,Groundwater,UTTAR PRADESH,2016,Safe,0.0,None,20.0,,7.1,1428.0,,5.2,,,
1746,"Nagar Palika Tube Well, Sultanpur",Groundwater,UTTAR PRADESH,2016,Safe,0.0,None,21.0,,7.65,811.0,,0.15,,,
1747,India Marka Hand Pump In Sarowni Block At Raibareilly,Groundwater,UTTAR PRADESH,2016,Safe,0.0,None,20.0,,7.8,855.5,,0.2,,,
1749,Tube Well At Meerut City,Groundwater,UTTAR PRADESH,2016,Safe,0.0,None,20.0,,7.3,680.0,,3.8,,,
1750,Tube Well At Bagpat City,Groundwater,UTTAR PRADESH,2016,Safe,0.0,None,20.0,,7.2,610.0,,2.8,,,
1754,Hapur Road Industrial Area Ghaziabad,Groundwater,UTTAR PRADESH,2016,Safe,0.0,None,21.0,,7.0,769.0,,0.5,,,
1755,Pilkhua Industrial Area Ghaziabad,Groundwater,UTTAR PRADESH,2016,Safe,0.0,None,21.0,,7.4,1318.0,,0.5,,,
1756,"Gopiganj Industrial Area Bhadohi, Varanasi",Groundwater,UTTAR PRADESH,2016,Safe,0.0,None,27.0,,7.5,452.0,,3.8,,,
1364,Ramgarh Lake,Pond/Tank,UTTAR PRADESH,2016,Unsafe,23.68,"High BOD, High Total Coliform",,22.5,8.3,8.2,500.0,5.1,1.15,4600.0,7950.0
2499,"Samarpur Jheel, Raebareli",Pond/Tank,UTTAR PRADESH,2016,Unsafe,29.42,"pH Out of Range, High BOD, High Total Coliform",,26.0,5.0,8.15,341.0,5.0,1.1,6000.0,8500.0
2500,"Maahil Pond, Urai Tehsil, Jalaun",Pond/Tank,UTTAR PRADESH,2016,Unsafe,41.94,"pH Out of Range, High BOD, High Total Coliform",,27.15,1.5,8.65,500.0,92.5,0.0,8200.0,28500.0
2501,"Laxmi Pond, Jhansi",Pond/Tank,UTTAR PRADESH,2016,Unsafe,43.74,"pH Out of Range, High BOD, High Total Coliform",,27.1,1.1,7.4,500.0,100.0,0.0,8900.0,29500.0
1062,Ganga At Garhmukteshwar,River,UTTAR PRADESH,2016,Unsafe,8.66,High Fecal Coliform,21.0,8.375,7.3,187.5,2.55,0.35,540.0,1050.0,
2488,Ganga U/S Anoopshahar,River,UTTAR PRADESH,2016,Safe,7.26,None,19.5,8.2,7.3,196.0,2.45,0.25,330.0,625.0,
2489,Ganga D/S Anoopshahar,River,UTTAR PRADESH,2016,Safe,6.67,None,20.5,8.2,7.45,183.5,2.3,0.25,285.0,530.0,
1145,Ganga At Narora (Bulandsahar),River,UTTAR PRADESH,2016,Unsafe,11.99,High Total Coliform,20.5,7.6,7.4,184.5,2.95,0.3,405.0,4775.0,
2490,"Ganga At Kachhla Ghat, Aligarh",River,UTTAR PRADESH,2016,Safe,7.57,None,20.5,7.15,7.25,184.5,2.7,0.3,280.0,575.0,
1063,Ganga U/S Kannauj (Rajghat),River,UTTAR PRADESH,2016,Unsafe,19.21,"High BOD, High Fecal Coliform, High Total Coliform",25.0,8.55,7.65,299.0,3.25,0.3,2200.0,4000.0,
1066,Ganga D/S Kannauj,River,UTTAR PRADESH,2016,Unsafe,34.73,"High BOD, High Fecal Coliform, High Total Coliform",25.0,8.45,7.65,347.0,3.75,0.35,2950.0,18250.0,
1146,Ganga At Bithoor (Kanpur),River,UTTAR PRADESH,2016,Unsafe,19.5,"High Fecal Coliform, High Total Coliform",24.5,8.45,7.65,300.0,3.0,0.3,2400.0,4050.0,
1067,Ganga U/S Kanpur (Ranighat),River,UTTAR PRADESH,2016,Unsafe,23.21,"High BOD, High Fecal Coliform, High Total Coliform",24.5,8.0,7.7,338.0,3.7,0.35,2800.0,4750.0,
1068,Ganga D/S Kanpur (Jajmau Pumping Station),River,UTTAR PRADESH,2016,Unsafe,54.32,"High BOD, High Fecal Coliform, High Total Coliform",24.5,6.7,7.65,523.0,6.45,0.3,33550.0,77000.0,
1147,Ganga At Dalmau (Rai Bareilly),River,UTTAR PRADESH,2016,Unsafe,36.41,"High BOD, High Fecal Coliform, High Total Coliform",20.5,7.3,7.9,212.5,4.4,0.85,5500.0,8300.0,
2498,"Ganga At Kala Kankar, Raebareli",River,UTTAR PRADESH,2016,Unsafe,36.03,"High BOD, High Fecal Coliform, High Total Coliform",22.5,7.5,7.9,209.0,4.3,0.85,5300.0,8100.0,
1046,Ganga At Allahabad (Rasoolabad),River,UTTAR PRADESH,2016,Unsafe,48.99,"High BOD, High Fecal Coliform, High Total Coliform",23.95,7.7,8.15,356.5,4.05,1.2,23500.0,45000.0,
2487,"Ganga At Kadaghat, Allahabad",River,UTTAR PRADESH,2016,Unsafe,49.44,"High BOD, High Fecal Coliform, High Total Coliform",24.25,7.7,8.15,362.5,4.25,1.25,14850.0,43500.0,
1049,"Ganga At Allahabad D/S (Sangam),",River,UTTAR PRADESH,2016,Unsafe,49.32,"High BOD, High Fecal Coliform, High Total Coliform",24.5,7.8,8.05,445.5,4.2,1.25,27000.0,48500.0,
2485,"Ganga U/S, Vindhyachal, Mirzapur",River,UTTAR PRADESH,2016,Unsafe,11.71,"High Fecal Coliform, High Total Coliform",21.5,8.05,7.2,363.5,2.25,0.2,1150.0,2650.0,
2486,Ganga D/S Mirzapur,River,UTTAR PRADESH,2016,Unsafe,13.47,"High Fecal Coliform, High Total Coliform",21.0,8.2,7.25,380.5,2.5,0.25,1400.0,2900.0,
1070,Ganga U/S Varanasi (Assighat),River,UTTAR PRADESH,2016,Unsafe,16.51,"High BOD, High Fecal Coliform, High Total Coliform",26.0,8.6,7.95,408.0,3.15,0.0,1800.0,2900.0,
1071,Ganga D/S Varanasi (Malviya Bridge),River,UTTAR PRADESH,2016,Unsafe,52.21,"High BOD, High Fecal Coliform, High Total Coliform",26.0,7.5,7.95,441.0,5.5,0.0,27500.0,48500.0,
1073,Ganga At Trighat (Ghazipur),River,UTTAR PRADESH,2016,Unsafe,50.66,"High BOD, High Fecal Coliform, High Total Coliform",26.0,7.75,8.0,438.5,4.8,0.0,22000.0,34500.0,
1497,Yamuna At Mazawali,River,UTTAR PRADESH,2016,Unsafe,66.4,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",,3.4,7.8,1500.5,18.5,0.1,802450.0,5000000.0,
2495,"Yamuna At Kesighat, Vrindavan",River,UTTAR PRADESH,2016,Unsafe,58.87,"High BOD, High Fecal Coliform, High Total Coliform",27.0,6.5,7.3,1423.5,8.5,0.0,45500.0,77000.0,
1123,Yamuna U/S Mathura,River,UTTAR PRADESH,2016,Unsafe,67.2,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",24.0,3.2,7.7,1195.0,17.5,0.8,270340.0,462450.0,
2494,"Yamuna At Vishramghat, Mathura",River,UTTAR PRADESH,2016,Unsafe,57.32,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",26.0,4.0,7.3,1425.5,6.0,0.0,100500.0,105000.0,
1124,Yamuna D/S Mathura,River,UTTAR PRADESH,2016,Unsafe,61.4,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",22.0,4.65,7.8,1314.0,12.5,0.45,175340.0,460700.0,
1125,Yamuna U/S Agra,River,UTTAR PRADESH,2016,Unsafe,60.0,"High BOD, High Fecal Coliform, High Total Coliform",,11.05,7.65,1342.5,16.0,0.9,55039.0,175110.0,
1126,Yamuna D/S Agra,River,UTTAR PRADESH,2016,Unsafe,60.0,"High BOD, High Fecal Coliform, High Total Coliform",27.5,9.55,7.6,1432.5,18.5,0.8,14020.0,80230.0,
2493,Yamuna At Shahpur,River,UTTAR PRADESH,2016,Unsafe,55.54,"High BOD, High Fecal Coliform, High Total Coliform",26.0,6.2,7.85,1405.0,7.0,0.0,33000.0,54000.0,
1498,Yamuna At Bateswar,River,UTTAR PRADESH,2016,Unsafe,57.23,"High BOD, High Fecal Coliform, High Total Coliform",27.5,7.7,7.6,1209.0,14.5,0.7,8010.0,21534.0,
1127,Yamuna At Etawah,River,UTTAR PRADESH,2016,Unsafe,60.0,"High BOD, High Fecal Coliform, High Total Coliform",26.5,8.0,7.65,1205.0,10.5,1.15,39600.0,39745.0,
1499,"Yamuna At Juhika B/C With Chanbal, Etawah",River,UTTAR PRADESH,2016,Unsafe,45.52,"High BOD, High Fecal Coliform, High Total Coliform",25.0,8.1,7.5,2205.0,7.0,0.4,12115.0,12470.0,
