stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
15,"Borewell At Koyyura, Jayashankar Bhupalapalli",Groundwater,TELANGANA,2022,Safe,0.04,None,29.5,,7.935,205.5,,1.7,,22.0,
16,"Open Well At Govt Ashram School, Tadvai (V), Ss Tadvai (M), Mulugu District",Groundwater,TELANGANA,2022,Unsafe,5.88,pH Out of Range,27.5,,8.53,842.0,1.55,100.0,,19.0,
27,"Borewell At Peddavoora (V&M), Nalgonda",Groundwater,TELANGANA,2022,Safe,0.0,None,22.5,,7.605,1944.0,,11.775,,,
1515,"Borewell At Nagaram, Palvancha, Bhadradri Kothagudem",Groundwater,TELANGANA,2022,Safe,0.04,None,29.6,,8.28,1485.5,,7.3,,20.5,
1525,"Borewell At Pashamylaram Near M/S.Sri Chaitanya Chlorides, Sangareddy",Groundwater,TELANGANA,2022,Safe,0.0,None,24.5,,7.455,2690.0,,21.805,,,
1791,"Borewell At Pydipally Near East Side Of Sai Cheruvu , Paidipally (V), Warangal (M&D)",Groundwater,TELANGANA,2022,Safe,7.43,None,27.0,,7.96,1871.5,2.0,5.8,,19.0,
1792,"Borewell At Ckm College, Enamamula (V), Warangal (M&D)",Groundwater,TELANGANA,2022,Safe,0.04,None,27.0,,8.495,1051.0,,3.75,,19.0,
1793,"Open Well At Kundanpally Near Ash Ponds Of Ntpc, Peddapalli , Ramagundam",Groundwater,TELANGANA,2022,Safe,5.96,None,28.5,,7.735,1826.5,1.6,3.85,,29.5,
1794,"Borewell At Manakondur , Ramagundam",Groundwater,TELANGANA,2022,Safe,7.45,None,29.0,,7.865,957.5,2.0,3.05,,40.5,
1795,"Borewell At Bollaram Near Panchayat Office, Sangareddy",Groundwater,TELANGANA,2022,Safe,0.0,None,23.5,,7.16,3150.0,,16.73,,,
1810,"Borewell At Bodhan, Sriramnagar Colony, Shakkarnagar, Nizamabad",Groundwater,TELANGANA,2022,Safe,0.0,None,25.0,,7.565,2326.5,,23.81,,,
1811,"Borewell At Rudravelli Near Primary School, Rudravelli (V), Bibinagar (M),Yadadri Bhuvanagiri(D)",Groundwater,TELANGANA,2022,Safe,0.0,None,22.0,,8.005,1857.0,,10.27,,,
3088,"Borewell At J.Narasimha Rao?S House, 14Nos. Area, Ramavaram, Near Mws Dumpsite, Kothagudem",Groundwater,TELANGANA,2022,Safe,7.43,None,30.3,,7.61,1393.0,2.0,6.6,,23.0,
3094,"Borewell At Akbarnagar, Ramagundam",Groundwater,TELANGANA,2022,Safe,7.44,None,29.0,,8.11,1022.0,2.0,3.1,,27.5,
