stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
2896,Borewell At Kohima Village In Kohima,Groundwater,NAGALAND,2020,Safe,0.0,None,19.05,,6.65,260.0,,11.55,,,
2897,"Borewell At Kamdi Bazar, Peren",Groundwater,NAGALAND,2020,Safe,0.0,None,22.8,,6.75,248.0,,1.15,,,
2898,"Openwell At Doyapur Dhansiripar Division, Dimapur",Groundwater,NAGALAND,2020,Unsafe,13.85,pH Out of Range,23.55,,5.6,159.0,,3.3,,,
2899,"Borewell At Dhansiripar, Dhansiripar Division, Dimapur",Groundwater,NAGALAND,2020,Safe,0.0,None,25.75,,7.3,240.0,,1.05,,,
2900,"Openwell At Toulazouma Village, Dimapur",Groundwater,NAGALAND,2020,Unsafe,4.62,pH Out of Range,25.85,,6.2,228.0,,7.0,,,
2901,"Openwell At Lungwiram Village, Dimapur",Groundwater,NAGALAND,2020,Unsafe,2.31,pH Out of Range,27.2,,6.35,300.0,,2.5,,,
2902,"Borewell At Thahekhu Village, Dimapur",Groundwater,NAGALAND,2020,Safe,0.0,None,25.65,,7.8,344.0,,0.95,,,
2903,"Openwell At Signal Angami Village, Dimapur",Groundwater,NAGALAND,2020,Safe,0.0,None,26.35,,7.45,808.0,,10.25,,,
2904,"Openwell At Naga Cemetery, Dimapur",Groundwater,NAGALAND,2020,Safe,0.0,None,26.3,,6.65,497.0,,7.95,,,
2905,"Borewell At Signal Point, Dimapur",Groundwater,NAGALAND,2020,Safe,0.0,None,26.5,,7.4,530.0,,1.2,,,
2886,"Pudumpukhuri, Dimapur",Pond/Tank,NAGALAND,2020,Unsafe,30.2,"pH Out of Range, High BOD",,25.5,5.15,7.1,102.0,2.1,1.795,,
2887,"Bangla Fishery, Dimapur",Pond/Tank,NAGALAND,2020,Unsafe,27.12,"pH Out of Range, High BOD",,25.5,5.95,7.65,145.0,2.05,0.79,,
1796,Dhansiri At Full Nagarjan,River,NAGALAND,2020,Unsafe,9.7,Low DO,24.45,4.6,7.7,163.0,1.9,2.4,,,
1797,Nagaland,River,NAGALAND,2020,Safe,8.14,None,24.5,7.1,7.6,187.0,2.2,1.8,,,
1800,Dhansiri At Nuton Basti,River,NAGALAND,2020,Unsafe,27.65,"Low DO, High BOD",23.2,3.1,7.3,202.0,4.05,2.2,,,
1798,Nagaland,River,NAGALAND,2020,Safe,8.69,None,24.9,5.8,7.45,177.0,2.35,1.4,,,
1799,Nagaland,River,NAGALAND,2020,Safe,5.92,None,22.65,5.3,7.7,128.5,1.6,1.7,,,
1928,Nagaland,River,NAGALAND,2020,Safe,10.17,None,24.95,6.1,7.4,175.0,2.75,1.9,,,
1930,Dzu D/S Kohima Town,NAGALAND,NAGALAND,2020,Safe,8.69,None,21.2,5.95,8.05,364.0,2.35,2.4,,,
1929,"Chathe At Medziphema, Dimapur",NAGALAND,NAGALAND,2020,Safe,7.58,None,22.65,6.4,7.75,132.5,2.05,1.8,,,
2888,"Health Sciences And Research (Cihsr),",NAGALAND,NAGALAND,2020,Safe,7.58,None,22.55,6.5,7.55,104.5,2.05,1.2,,,
2891,Dzucha Ru In Kohima,NAGALAND,NAGALAND,2020,Safe,6.1,None,18.45,6.7,7.95,179.0,1.65,1.05,,,
2889,Dzudza Ru In Kohima,NAGALAND,NAGALAND,2020,Safe,6.66,None,18.05,7.1,7.7,99.5,1.8,2.7,,,
2893,Nagaland,River,NAGALAND,2020,Safe,6.48,None,18.5,6.2,7.55,255.0,1.75,2.1,,,
