stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1405,"Well At Udaipur (Tubewell), Tripura",Groundwater,TRIPURA,2018,Safe,0.01,None,26.0,,7.65,143.0,0.0,0.65,2.0,2.0,
GEN-B7087C,1406,Groundwater,TRIPURA,2018,Unsafe,33.92,High BOD,,,,,25.0,16.95,70.25,90.5,
GEN-851300,1730,Groundwater,TRIPURA,2018,Unsafe,33.83,High BOD,,,,,26.0,16.4,61.0,64.5,
GEN-B29EED,1731,Groundwater,TRIPURA,2018,Unsafe,33.79,High BOD,,,,,25.0,16.7,57.25,56.5,
GEN-270EDD,1732,Groundwater,TRIPURA,2018,Unsafe,33.85,High BOD,,,,,26.0,16.45,65.0,65.5,
GEN-4FA53B,1733,Groundwater,TRIPURA,2018,Unsafe,33.87,High BOD,,,,,25.0,16.65,65.2,78.0,
GEN-AB2B41,1734,Groundwater,TRIPURA,2018,Unsafe,33.84,High BOD,,,,,25.0,16.85,62.4,65.5,
GEN-3D324C,3423,Groundwater,TRIPURA,2018,Unsafe,33.9,High BOD,,,,,26.0,17.2,71.9,69.0,
GEN-71A5C0,3424,Groundwater,TRIPURA,2018,Unsafe,33.83,High BOD,,,,,26.0,17.2,62.3,62.5,
GEN-5D2C2C,3426,Groundwater,TRIPURA,2018,Unsafe,33.84,High BOD,,,,,25.0,16.6,62.15,68.5,
GEN-5421E0,3427,Groundwater,TRIPURA,2018,Unsafe,33.8,High BOD,,,,,27.0,16.7,57.7,61.0,
GEN-4500E4,3428,Groundwater,TRIPURA,2018,Unsafe,33.86,High BOD,,,,,26.0,16.55,64.95,67.0,
GEN-CAA202,3429,Groundwater,TRIPURA,2018,Unsafe,33.88,High BOD,,,,,26.0,16.65,67.3,72.5,
GEN-2D2C83,3430,Groundwater,TRIPURA,2018,Unsafe,33.87,High BOD,,,,,25.0,16.1,66.25,72.0,
GEN-84C2D4,3431,Groundwater,TRIPURA,2018,Unsafe,33.85,High BOD,,,,,26.0,16.45,63.95,68.5,
GEN-5B970A,3435,Groundwater,TRIPURA,2018,Unsafe,33.95,High BOD,,,,,25.0,16.25,74.5,93.5,
GEN-61F258,3436,Groundwater,TRIPURA,2018,Unsafe,34.1,High BOD,,,,,26.0,15.95,95.05,103.0,
GEN-B207F5,4185,Groundwater,TRIPURA,2018,Unsafe,33.9,High BOD,,,,,26.0,16.55,71.05,67.6,
GEN-0AB922,4186,Groundwater,TRIPURA,2018,Unsafe,33.74,High BOD,,,,,27.0,16.65,51.15,48.05,
GEN-C76DB1,4188,River,TRIPURA,2018,Unsafe,33.69,High BOD,,,,26.0,16.6,57.6,54.1,0.2,0.2
GEN-09E765,4189,River,TRIPURA,2018,Unsafe,33.66,High BOD,,,,27.0,16.95,51.95,48.55,0.15,0.2
GEN-77CDFC,4190,River,TRIPURA,2018,Unsafe,33.71,High BOD,,,,27.0,16.65,59.15,56.05,0.2,0.3
GEN-331CC2,4191,River,TRIPURA,2018,Unsafe,33.69,High BOD,,,,26.0,16.5,56.5,53.05,0.2,0.3
GEN-86DBA8,4200,River,TRIPURA,2018,Unsafe,33.79,High BOD,,,,26.0,16.45,71.95,68.5,0.1,0.2
GEN-0530E2,4201,River,TRIPURA,2018,Unsafe,33.81,High BOD,,,,27.0,16.45,74.45,71.55,0.15,0.2
GEN-7D265A,4202,River,TRIPURA,2018,Unsafe,33.86,High BOD,,,,27.0,16.35,81.35,78.55,0.15,1.1
GEN-7E0529,4203,River,TRIPURA,2018,Unsafe,33.84,High BOD,,,,26.0,16.05,78.55,75.55,0.2,1.15
GEN-333588,4204,River,TRIPURA,2018,Unsafe,33.83,High BOD,,,,26.0,16.1,77.6,74.55,0.2,1.15
GEN-22785D,4205,River,TRIPURA,2018,Unsafe,33.81,High BOD,,,,27.0,16.65,75.15,72.05,0.25,1.2
GEN-769AC3,4206,River,TRIPURA,2018,Unsafe,33.79,High BOD,,,,27.0,16.45,71.45,68.55,0.3,1.25
GEN-D7B76E,4207,River,TRIPURA,2018,Unsafe,33.83,High BOD,,,,27.0,16.75,77.25,74.05,0.2,1.15
GEN-4A71E4,4208,River,TRIPURA,2018,Unsafe,33.96,High BOD,,,,26.0,16.15,97.65,94.55,0.25,1.2
GEN-590494,4209,River,TRIPURA,2018,Unsafe,33.84,High BOD,,,,27.0,16.75,78.75,75.5,0.15,1.15
GEN-EF3561,4210,River,TRIPURA,2018,Unsafe,33.82,High BOD,,,,26.0,16.05,75.55,72.55,0.2,1.15
GEN-E3B0AB,4211,River,TRIPURA,2018,Unsafe,33.83,High BOD,,,,26.0,16.15,78.15,75.0,0.15,1.15
GEN-44B422,4212,River,TRIPURA,2018,Unsafe,33.86,High BOD,,,,26.0,16.15,81.65,78.55,0.25,1.2
GEN-872DD3,4213,River,TRIPURA,2018,Unsafe,33.78,High BOD,,,,27.0,16.65,70.65,67.6,0.25,1.15
GEN-76C538,4214,River,TRIPURA,2018,Unsafe,33.86,High BOD,,,,26.0,15.75,81.25,78.5,0.2,1.2
GEN-1D54C7,4215,River,TRIPURA,2018,Unsafe,33.94,High BOD,,,,26.0,15.7,94.2,91.5,0.2,1.2
GEN-BD853B,4216,River,TRIPURA,2018,Unsafe,33.84,High BOD,,,,27.0,16.4,78.4,75.55,0.15,1.1
GEN-8196E8,4217,River,TRIPURA,2018,Unsafe,33.88,High BOD,,,,26.0,16.05,85.55,82.5,0.1,1.1
GEN-D278DF,4218,River,TRIPURA,2018,Unsafe,33.78,High BOD,,,,26.0,16.05,69.55,66.55,0.15,1.1
GEN-DBB422,3391,Pond/Tank,TRIPURA,2018,Safe,0.12,None,,,,,,20.5,,29.0,6.1
GEN-CD474F,4192,Pond/Tank,TRIPURA,2018,Safe,0.11,None,,,,,,24.0,,28.5,7.1
GEN-377028,4193,Pond/Tank,TRIPURA,2018,Safe,0.11,None,,,,,,24.0,,28.5,7.3
