stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
2258,"Ground Water From Goalpara Dist. (Goalpara College ), Assam",Groundwater,GOA,2021,Safe,6.12,None,27.0,,7.4,341.0,2.2,0.95,2.0,2.0,
3194,Bore Well At Bethora Industrial Estate,Groundwater,GOA,2021,Safe,5.01,None,29.0,,7.1,118.0,1.8,0.5,2.0,2.0,
3195,Bore Well At Madkaim Industrial Estate,Groundwater,GOA,2021,Safe,5.28,None,28.0,,7.9,101.0,1.9,0.5,2.0,2.0,
2281,Well At Corlim Indl. Estate,Groundwater,GOA,2021,Unsafe,9.11,pH Out of Range,29.0,,5.0,91.0,1.2,0.3,2.0,2.0,
2280,Well At Kudai Indl. Estate(M/S Cadila Healthcare Limited),Groundwater,GOA,2021,Unsafe,15.13,"pH Out of Range, High BOD",28.0,,5.6,122.0,4.2,0.3,2.0,2.0,
2282,Well At Pilerne Industrial Estate(M/S Unichem ),Groundwater,GOA,2021,Safe,4.73,None,28.0,,6.9,314.0,1.7,0.3,2.0,5.0,
2278,Well At Sancoale Indl.Estate,Groundwater,GOA,2021,Safe,5.56,None,29.0,,7.1,258.0,2.0,0.3,2.0,2.0,
2277,Well At Verna Indi.Estate.(M/S Cipla Limited),Groundwater,GOA,2021,Unsafe,3.56,pH Out of Range,30.0,,6.3,378.0,1.0,2.5,2.0,2.0,
2267,"Creek At Dando Mollo, Velsao, Mamugao",CREEK,GOA,2021,Unsafe,12.79,"High Fecal Coliform, High Total Coliform",28.5,6.1,7.15,25920.5,2.4,2.05,1265.0,3000.0,
4013,Tiracol Beach,BEACH,GOA,2021,Safe,5.11,None,29.0,7.05,7.9,43950.0,1.9,0.4,126.5,484.5,
4014,Miramar Beach,BEACH,GOA,2021,Safe,5.12,None,28.0,6.75,7.5,38290.0,2.0,0.55,131.5,191.5,
4015,Calangute Beach,BEACH,GOA,2021,Safe,3.98,None,28.5,6.55,7.2,46275.0,1.5,0.3,121.0,205.0,
4016,Morjim Beach,BEACH,GOA,2021,Safe,5.32,None,29.5,6.85,8.0,42315.0,1.9,1.35,181.5,471.5,
4017,Mobor Beach,BEACH,GOA,2021,Safe,4.97,None,29.5,6.45,7.25,41940.0,1.9,0.55,131.0,286.5,
4018,Baina Beach,BEACH,GOA,2021,Safe,5.17,None,29.5,6.3,7.7,45345.0,2.0,1.0,126.5,281.5,
4019,Galgibag Beach,BEACH,GOA,2021,Safe,5.54,None,30.5,6.15,7.55,50000.0,2.0,0.3,220.0,280.0,
4020,Colva Beach,BEACH,GOA,2021,Safe,6.77,None,30.0,6.6,7.15,41255.0,2.6,0.35,186.5,309.5,
4021,Vagator Beach,BEACH,GOA,2021,Safe,5.02,None,28.5,6.75,7.2,46870.0,2.0,0.45,93.5,260.0,
4022,Velsao Beach,BEACH,GOA,2021,Safe,4.72,None,29.0,6.25,7.75,49120.0,1.9,0.95,88.9,186.0,
3175,Anjunem Lake,Pond/Tank,GOA,2021,Unsafe,20.56,"pH Out of Range, High BOD",,29.5,6.35,6.55,90.0,1.3,0.43,121.0,271.0
