stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
52,"Well, Shri Rao Prajapati Well",Groundwater,MADHYA PRADESH,2016,Safe,8.38,None,25.5,,8.25,219.0,1.925,0.235,375.0,1165.0,
1616,"Open Well/Tube Well Industrial Area, Govindpura",Groundwater,MADHYA PRADESH,2016,Safe,4.61,None,,,8.1,348.0,1.2,0.0,,130.0,
1617,"Open Well/Tube Well Industrial Area Mandideep, Dis",Groundwater,MADHYA PRADESH,2016,Safe,3.01,None,,,7.6,346.0,0.8,0.0,,34.0,
1618,Ground Water Sampling At Two Points In Industrial,Groundwater,MADHYA PRADESH,2016,Safe,7.21,None,25.0,,7.35,902.5,1.3,0.6,,,
1619,Ground Water Sampling At Two Points In Industrial,Groundwater,MADHYA PRADESH,2016,Safe,5.55,None,28.0,,7.55,905.0,1.0,2.05,,,
1897,"Tube Well At Jainabad, Near Tapti River Bridge, Pumping Stn. Burhanpur",Groundwater,MADHYA PRADESH,2016,Safe,2.96,None,26.5,,8.15,832.05,0.8,1.65,,3.65,
2143,"Kathoda, Jabalpur",Groundwater,MADHYA PRADESH,2016,Safe,0.0,None,20.0,,7.6,452.0,,0.1,,,
2144,"Madai Gram, Jabalpur",Groundwater,MADHYA PRADESH,2016,Safe,0.0,None,26.0,,7.5,443.0,,0.1,,,
2145,"Mehatwas, Nagda",Groundwater,MADHYA PRADESH,2016,Safe,8.32,None,25.0,,7.75,2967.0,1.5,5.65,,,
2146,"Bhagatpuri Village, Nagda",Groundwater,MADHYA PRADESH,2016,Safe,7.77,None,25.0,,7.65,1095.0,1.4,2.6,,,
2148,"Dosigaon, Ratlam",Groundwater,MADHYA PRADESH,2016,Safe,9.99,None,31.0,,7.9,2700.0,1.8,3.0,,,
2149,"Culvert On A.B. Road, Maksi",Groundwater,MADHYA PRADESH,2016,Safe,8.32,None,31.0,,7.95,1880.0,1.5,5.55,,,
2150,"Trenching Ground, Near Garden, Dev Guradiya Road, Indore",Groundwater,MADHYA PRADESH,2016,Safe,3.71,None,26.0,,7.55,877.0,1.0,2.55,,5.25,
2151,"Trenching Ground In The Premises Of M/S Rishabh Masala Udyog, Indore",Groundwater,MADHYA PRADESH,2016,Safe,6.3,None,26.0,,7.4,2668.5,1.7,11.25,,10.6,
2152,"Trenching Ground In The Premises Of M/S Lakhani Foot Wear, Indore",Groundwater,MADHYA PRADESH,2016,Safe,5.56,None,26.0,,7.3,2496.0,1.5,9.0,,5.25,
2153,"Ibrahimganj Near Bus Stand, Bhopal",Groundwater,MADHYA PRADESH,2016,Safe,4.98,None,,,8.4,296.0,1.3,0.0,,130.0,
3332,"Tube Well/ Hand Pump At Industrial Area, Dewas",Groundwater,MADHYA PRADESH,2016,Safe,11.1,None,,,7.45,2460.0,2.0,5.95,,,
3333,"Hand Pump Water At Banskhedi, Bhopal",Groundwater,MADHYA PRADESH,2016,Safe,5.33,None,,,7.9,274.0,1.4,0.0,,110.0,
3334,Tube Well Near Bus Stand At Betul,Groundwater,MADHYA PRADESH,2016,Safe,4.19,None,,,7.9,433.0,1.1,0.0,,90.0,
3335,"Tube Well/ Hand Pump At Industrial Area Rechhai, J",Groundwater,MADHYA PRADESH,2016,Safe,5.55,None,22.0,,7.25,482.0,1.0,0.35,,,
3336,"Tube Well/ Hand Pump At Industrial Area, Chhindwar",Groundwater,MADHYA PRADESH,2016,Safe,3.37,None,20.0,,7.5,588.0,1.2,1.1,0.0,39.0,
3337,Tube Well/ Hand Pump At Indl,Groundwater,MADHYA PRADESH,2016,Safe,0.0,None,23.0,,7.5,575.0,,0.15,,,
3338,"Hand Pump Near Panchayat Bhawan, Village Tinawali",Groundwater,MADHYA PRADESH,2016,Safe,5.83,None,25.5,,7.1,551.0,1.05,1.15,,,
3339,"Tube Well/ Hand Pump Near Manglia Industrial Area , Indore",Groundwater,MADHYA PRADESH,2016,Safe,4.45,None,27.5,,7.4,1365.0,1.15,3.7,,145.0,
3340,"Tube Well At Near Trenching Ground, Indore",Groundwater,MADHYA PRADESH,2016,Safe,4.07,None,29.0,,7.4,1646.0,1.1,2.5,,3.6,
3341,"Tube Well At Sector-Iii, Pithampur Industrial Area",Groundwater,MADHYA PRADESH,2016,Safe,3.34,None,26.5,,7.85,1655.5,0.9,4.6,,6.05,
3342,"Borewell Water At Village Tarpur, Sector-Ii, Pithampur, Idustrial Area",Groundwater,MADHYA PRADESH,2016,Safe,4.82,None,26.5,,7.5,1633.0,1.3,1.55,,5.2,
3343,"Tube Well Near Industrial Area Udyog Vihar , Churat, Rewa",Groundwater,MADHYA PRADESH,2016,Safe,3.35,None,30.0,,7.1,712.0,1.2,4.1,2.0,7.0,
3344,"Tubewell At Indl Area, Shahdol",Groundwater,MADHYA PRADESH,2016,Safe,2.04,None,24.9,,7.5,788.3,0.55,2.6,,3.0,
1373,"Upper Lake At Bhopal (Intake Point), M.P.",Pond/Tank,MADHYA PRADESH,2016,Unsafe,25.03,High BOD,,,7.8,7.7,264.5,2.05,0.95,27.0,100.0
1374,Lower Lake At Bhopal Outlet M.P.,Pond/Tank,MADHYA PRADESH,2016,Unsafe,26.34,"pH Out of Range, High BOD",,,6.2,8.25,248.0,8.6,2.95,175.0,1250.0
1466,Multai Tank Lake At Villa. Khari On Betul- Amravati,Pond/Tank,MADHYA PRADESH,2016,Unsafe,42.35,"pH Out of Range, High BOD",,,10.8,8.05,244.0,1.95,0.1,,90.0
2128,Khandari Reservoir Water Off Take Point,Pond/Tank,MADHYA PRADESH,2016,Unsafe,20.01,High BOD,,21.5,7.5,7.75,500.0,2.3,0.75,7.0,54.0
2129,Periat Tank Jabalpur,Pond/Tank,MADHYA PRADESH,2016,Unsafe,20.02,High BOD,,22.0,6.95,7.85,370.0,1.9,2.2,20.25,85.5
2130,Madhav Lake Shivpuri,Pond/Tank,MADHYA PRADESH,2016,Unsafe,25.0,High BOD,,27.0,7.15,7.65,500.0,2.2,0.0,,
2131,Yashwant Sagar At Indore,Pond/Tank,MADHYA PRADESH,2016,Unsafe,20.01,High BOD,,25.5,6.95,7.55,500.0,1.35,1.3,2.0,126.5
2132,Bilawali Talab At Indore,Pond/Tank,MADHYA PRADESH,2016,Unsafe,25.01,High BOD,,26.0,7.1,7.9,392.0,1.4,1.25,,130.0
2133,Sirpur Talab At Indore,Pond/Tank,MADHYA PRADESH,2016,Unsafe,25.01,High BOD,,25.5,7.05,8.25,409.0,1.25,1.35,,125.0
2134,Nagchun Talab At Khandwa,Pond/Tank,MADHYA PRADESH,2016,Unsafe,25.01,High BOD,,25.5,6.9,8.1,305.5,1.35,1.05,,87.0
2135,Govindgarh Tank,Pond/Tank,MADHYA PRADESH,2016,Unsafe,20.02,High BOD,,26.0,6.8,7.55,500.0,1.55,2.4,15.5,38.0
2136,"Shahpura Lake At Weir Near Ayushman Hospital, Bhop",Pond/Tank,MADHYA PRADESH,2016,Unsafe,27.69,"pH Out of Range, High BOD",,,5.85,8.05,500.0,8.4,2.3,180.0,1600.0
2137,Upper Lake At Yatch Club,Pond/Tank,MADHYA PRADESH,2016,Unsafe,25.03,High BOD,,,7.7,7.6,252.5,1.8,0.65,25.0,85.0
2138,Upper Lake At Karbala Club,Pond/Tank,MADHYA PRADESH,2016,Unsafe,30.22,"pH Out of Range, High BOD",,,5.15,7.85,271.0,10.45,0.75,25.0,115.0
2139,Upper Lake At Bairagarh Club,Pond/Tank,MADHYA PRADESH,2016,Unsafe,25.03,High BOD,,,7.65,7.7,245.5,2.15,0.85,22.0,95.0
2140,"Kerwa Dam Near Rest House, Bpl",Pond/Tank,MADHYA PRADESH,2016,Unsafe,33.34,High BOD,,,7.85,8.25,261.5,1.8,0.55,,79.5
2141,Janunia Talab Near W/S,Pond/Tank,MADHYA PRADESH,2016,Unsafe,25.01,High BOD,,,6.7,7.9,500.0,22.05,0.6,8.0,165.0
3296,Choral Dam Near Indore,Pond/Tank,MADHYA PRADESH,2016,Unsafe,25.01,High BOD,,25.0,7.4,8.1,310.0,1.1,1.75,,60.0
3297,"Mitha Talab, Dewas",Pond/Tank,MADHYA PRADESH,2016,Unsafe,21.57,"pH Out of Range, High BOD",,26.1,6.0,8.25,500.0,6.4,2.0,26.5,505.0
3298,Pond Water At Lakoda,Pond/Tank,MADHYA PRADESH,2016,Unsafe,20.03,High BOD,,25.5,7.3,7.95,462.0,2.45,1.5,26.0,205.0
3299,Hanumantal Jabalpur,Pond/Tank,MADHYA PRADESH,2016,Unsafe,20.01,High BOD,,24.0,7.15,7.7,500.0,3.15,1.85,1.4,66.5
3300,"Ranital Talab, Jabalpur",Pond/Tank,MADHYA PRADESH,2016,Unsafe,20.02,High BOD,,24.0,6.5,7.25,500.0,4.7,2.6,11.7,38.0
3301,Moti Talab At Balaghat,Pond/Tank,MADHYA PRADESH,2016,Unsafe,20.63,"pH Out of Range, High BOD",,24.0,6.3,7.9,500.0,5.65,1.2,17.7,55.5
3302,"Pipliya Pala Talab, Indore",Pond/Tank,MADHYA PRADESH,2016,Unsafe,25.01,High BOD,,25.5,7.05,8.1,500.0,1.85,2.55,,130.0
3303,"Rani Talab, Rewa",Pond/Tank,MADHYA PRADESH,2016,Unsafe,20.01,High BOD,,25.0,6.65,7.4,435.5,1.7,2.4,4.0,35.5
3304,"Rihand Resrvoir, Singrauli",Pond/Tank,MADHYA PRADESH,2016,Unsafe,20.02,High BOD,,26.0,7.2,7.35,419.0,2.25,3.55,3.0,144.1
