stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
GEN-44968A,1920,Groundwater,MANIPUR,2018,Unsafe,36.88,High BOD,,,,,27.0,17.2,381.2,755.0,
GEN-9F6992,1921,Groundwater,MANIPUR,2018,Unsafe,37.49,High BOD,,,,,25.0,16.25,446.25,885.0,
GEN-333222,1922,Groundwater,MANIPUR,2018,Unsafe,36.39,High BOD,,,,,25.0,15.65,328.65,651.0,
GEN-414E77,1923,Groundwater,MANIPUR,2018,Unsafe,74.1,"High BOD, High Fecal Coliform, High Total Coliform",,,,,28.0,17.75,4369.25,8731.0,
GEN-B139E1,1924,Groundwater,MANIPUR,2018,Unsafe,50.06,High BOD,,,,,25.0,15.65,6.3,,
GEN-2EF35A,2882,Groundwater,MANIPUR,2018,Unsafe,36.07,High BOD,,,,,26.0,16.65,294.15,581.0,
1424,"Imphal At Mahabali, Manipur",River,MANIPUR,2018,Unsafe,12.52,"pH Out of Range, High BOD",24.0,6.6,5.75,3024.5,3.4,18.5,,198.5,
1457,"Imphal At Koirengei, Manipur",River,MANIPUR,2018,Safe,7.21,None,23.0,7.25,7.25,415.0,2.55,30.5,,130.0,
GEN-932796,1624,River,MANIPUR,2018,Unsafe,50.01,High BOD,,,,,19.0,28.0,,5.6,7.9
1625,"Hump Bridge, Manipur",River,MANIPUR,2018,Unsafe,25.73,High BOD,24.5,6.2,7.25,1238.0,36.2,35.0,,731.0,
1627,"Kiyamgi, Manipur",River,MANIPUR,2018,Unsafe,12.54,High BOD,24.0,7.65,7.2,534.5,4.45,33.5,,187.5,
1628,"Minuthong(Imphal River, Manipur",River,MANIPUR,2018,Safe,7.03,None,23.0,5.7,7.25,528.0,2.45,35.0,,227.5,
1926,"Khujairok River, Moreh",River,MANIPUR,2018,Safe,7.77,None,18.0,6.2,7.2,282.0,2.8,40.0,,0.0,
1927,"Sekmai River, Kakching",River,MANIPUR,2018,Unsafe,9.43,High BOD,17.0,7.7,7.2,223.0,3.4,35.0,,0.0,
2855,"Wangjing River At Heirok, Distt. Thoubal, Manipur",River,MANIPUR,2018,Safe,8.34,None,23.0,7.8,7.65,450.0,2.9,38.0,,292.5,
2856,"Thoubal River At Yairipok, Distt. Thoubal, Manipur",River,MANIPUR,2018,Unsafe,9.34,High BOD,22.5,8.2,6.95,605.5,3.25,40.5,,320.0,
2857,"Manipur River At Thoubal, Manipur",River,MANIPUR,2018,Unsafe,10.59,High BOD,23.5,8.0,7.25,220.0,3.75,39.25,,180.0,
2858,"Nambul River At Samusang (U.K. Road), Distt. Imphal",River,MANIPUR,2018,Unsafe,25.25,High BOD,23.5,7.35,7.35,603.5,39.45,38.0,,250.0,
2859,"Singda Dam At Nambul River, Imphal West, Manipur",River,MANIPUR,2018,Unsafe,10.72,High BOD,18.45,10.65,7.75,289.5,3.85,35.0,,35.0,
2860,"Nambul River At Naoremthong, Imphal West, Manipur",River,MANIPUR,2018,Unsafe,25.29,High BOD,23.15,7.5,7.2,1170.5,40.55,40.0,,285.0,
2861,"Kangla Moat, Imphal West, Manipur",River,MANIPUR,2018,Safe,7.33,None,24.0,7.4,7.5,738.0,2.55,36.0,,252.5,
2862,"Imphal River At Samurou, Imphal West, Manipur",River,MANIPUR,2018,Unsafe,9.57,High BOD,24.2,7.2,7.35,579.0,3.4,33.0,,137.5,
2863,"Iril River At Kangla Siphai, Imphal East, Manipur",River,MANIPUR,2018,Safe,5.52,None,22.5,6.25,7.5,628.0,1.95,34.0,,107.5,
2864,"Imphal River At Sekmai, Imphal East, Manipur",River,MANIPUR,2018,Safe,6.17,None,17.8,7.55,7.4,475.0,2.2,35.0,,70.0,
2867,"Maha River At Chandel, Manipur",River,MANIPUR,2018,Safe,8.12,None,23.0,6.2,7.3,321.5,2.85,32.5,,212.5,
2868,"Chakpi River At Chakpikarong, Chandel, Manipur",River,MANIPUR,2018,Unsafe,9.28,High BOD,19.2,7.8,7.1,934.0,3.1,,,680.0,
2872,"Thoubal River At Litan, Ukhrul, Manipur",River,MANIPUR,2018,Unsafe,9.56,High BOD,20.75,9.2,7.75,484.5,3.4,32.5,,122.5,
2873,"Iril River At Lilong, Ukhrul, Manipur",River,MANIPUR,2018,Unsafe,8.35,High BOD,23.5,7.8,7.4,691.5,3.7,37.5,2.0,165.0,
2876,"Wangjing River At Wangjing, Distt. Thoubal, Manipu",River,MANIPUR,2018,Unsafe,9.16,High BOD,23.0,7.8,7.65,537.0,3.2,37.5,,280.0,
2877,"Khuga Dam On Khuga River, Churachandpur, Manipur",River,MANIPUR,2018,Unsafe,10.69,High BOD,24.35,9.3,7.85,299.0,3.8,40.0,,142.5,
2878,"Lokchao River At Bishnupur, Manipur",River,MANIPUR,2018,Unsafe,15.06,High BOD,29.0,6.2,7.4,198.0,5.4,,,75.0,
2879,"Ethai Barrage On Manipur River At Bishnupur, Manip",River,MANIPUR,2018,Safe,7.61,None,23.85,6.35,7.6,536.5,2.7,32.5,,122.5,
2880,"Nambul River At Bishnupur, Manipur",River,MANIPUR,2018,Unsafe,8.7,High BOD,22.75,6.4,7.25,514.5,3.1,37.5,,100.0,
