stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1984,"Indl. Estate Tarapur, Palghar, Thane",Groundwater,MAHARASHTRA,2019,Unsafe,31.6,"pH Out of Range, High BOD",37.0,,4.8,8.1,500.0,4.8,6.11,33.0,
1988,"Gharatwadi,Aliyali,Palghar, Thane",Groundwater,MAHARASHTRA,2019,Unsafe,29.65,"pH Out of Range, High BOD",19.0,,5.3,8.5,500.0,5.4,0.57,34.0,
1989,"Msw Site, Karawala,Taloja,Panvel, Raigad",Groundwater,MAHARASHTRA,2019,Unsafe,38.5,"pH Out of Range, High BOD",39.0,,3.0,8.1,500.0,7.8,1.65,33.0,
1990,"Bmw Site, Burudgaon, Ahmednagar",Groundwater,MAHARASHTRA,2019,Unsafe,33.51,High BOD,24.0,,,7.3,500.0,10.5,3.1,120.0,
1993,"Phandarpur, Gangapur, Aurangabad",Groundwater,MAHARASHTRA,2019,Unsafe,25.02,High BOD,36.0,,6.8,7.5,500.0,2.6,3.72,6.0,
1998,"Brhamni, Kalmeshwar, Nagpur",Groundwater,MAHARASHTRA,2019,Unsafe,28.09,"pH Out of Range, High BOD",39.0,,5.7,7.7,500.0,4.8,1.51,2.0,
2001,"Paratwada, Achalpur, Amravati",Groundwater,MAHARASHTRA,2019,Unsafe,25.77,"pH Out of Range, High BOD",20.0,,6.3,7.8,257.0,3.4,0.61,2.0,
2004,"Parvati Indl. Estate, Yadrav, Shirol, Kolhapur",Groundwater,MAHARASHTRA,2019,Unsafe,34.0,"pH Out of Range, High BOD",29.0,,4.4,7.8,500.0,12.0,0.9,920.0,
2005,"Khanjirenagar, Hatkanangale, Kolhapur",Groundwater,MAHARASHTRA,2019,Unsafe,35.58,High BOD,33.0,,,6.8,500.0,90.0,17.0,1600.0,
2006,"Midc, Shinoli, Chandgad, Kolhapur",Groundwater,MAHARASHTRA,2019,Unsafe,34.57,High BOD,33.0,,,6.9,500.0,100.0,1.8,920.0,
2008,"Rasulwadi-Sambarwadi, Mirajsangli",Groundwater,MAHARASHTRA,2019,Unsafe,34.31,"pH Out of Range, High BOD",33.0,,4.1,7.4,500.0,12.0,4.0,63.0,
2200,"Bore Well At Katpur, Near Z.P School, Katpur, Paithan, Aurangabad",Groundwater,MAHARASHTRA,2019,Unsafe,25.02,High BOD,36.0,,6.5,7.6,500.0,2.6,3.45,5.0,
2201,"Dug Well At Ranjangaon, Ganagapur, Aurangabad",River,MAHARASHTRA,2019,Safe,9.62,None,,6.4,7.5,2839.0,2.6,1.94,,,
2202,"Dug Well At Ghane Kunt, Near Awasthi, Owned By Shri Rajendra Amre , Khed, Ratnagiri",River,MAHARASHTRA,2019,Unsafe,21.61,"Low DO, High BOD",33.0,4.7,7.4,33380.0,10.0,4.0,46.0,280.0,
2204,"Dug Well At Gunjalwadi, Sangamner Near Primary Health Care Center, Ahmednagar",River,MAHARASHTRA,2019,Unsafe,28.18,High BOD,24.0,,7.6,658.0,12.5,2.9,275.0,1800.0,
2818,"Bore Well At M/S Spectron Ethers Siddeshwar Mahadev Mandir, Rasegaon, Dindori, Nashik",River,MAHARASHTRA,2019,Unsafe,25.89,"Low DO, High BOD, High Fecal Coliform",28.0,3.6,8.1,645.0,7.5,1.4,550.0,1800.0,
2824,"Dug Well At Naregaon, Aurangabad",River,MAHARASHTRA,2019,Safe,7.4,None,,6.9,7.8,1140.0,2.0,0.86,,,
2825,"Bore Well At Wahegaon Near Zilla Parishad School, Wahegaon,Paithan, Aurangabad",River,MAHARASHTRA,2019,Safe,5.83,None,36.0,6.5,7.6,21280.0,2.6,2.97,6.0,46.0,
2828,"Dug Well Near Jilla Parishad Primary School, Visapur, Ballarpur, Chandrapur",River,MAHARASHTRA,2019,Unsafe,7.73,High BOD,20.0,6.2,7.7,203.0,3.4,0.58,2.0,220.0,
2829,"Bore Well At Midc Shiroli Near M/S Pratibha Enterprises, Hatkanangale, Kolhapur",River,MAHARASHTRA,2019,Unsafe,22.76,"Low DO, High BOD",33.0,4.4,7.5,35330.0,11.0,3.4,47.0,220.0,
2830,"Bore Well At Midc Gokul- Shirgaon, Karvir, Kolhapur",River,MAHARASHTRA,2019,Unsafe,22.36,"Low DO, High BOD",33.0,4.5,7.6,35240.0,11.0,3.1,46.0,220.0,
2831,"Dug Well At Sakharali Near Midc Islampur Near Krishna Milk Industry, Walwa, Sangali",River,MAHARASHTRA,2019,Unsafe,24.36,"Low DO, High BOD",30.0,4.0,8.2,50000.0,12.0,2.1,49.0,210.0,
2832,"Dug Well No-1 At Brahmanwadi Anjanwel Owned By Shri Vaidya, Guhagar, Ratnagiri",River,MAHARASHTRA,2019,Unsafe,8.98,High BOD,30.0,6.7,7.5,241.0,4.0,0.3,17.0,40.0,
2833,Dug Well No-1 At Group Gram Panchayat At,River,MAHARASHTRA,2019,Unsafe,24.91,"Low DO, High BOD",30.0,3.9,8.2,50000.0,12.0,2.1,79.0,240.0,
2834,"Dug Well No-2 At Arketwadi, Khed, Ratnagiri",River,MAHARASHTRA,2019,Unsafe,22.77,"Low DO, High BOD",30.0,4.4,8.1,50000.0,10.0,2.0,49.0,220.0,
2835,"Dug Well No-2 Owned By Group Gram Panchayat Brahmanwadi, Anjanwel, Guhagar, Ratnagiri",River,MAHARASHTRA,2019,Unsafe,28.82,"Low DO, High BOD, High Fecal Coliform",30.0,3.9,8.1,50000.0,13.0,1.9,920.0,920.0,
1316,"Bassein Creek At Vasaifort At Bassein , Vasai,Thane",CREEK,MAHARASHTRA,2019,Unsafe,19.24,High BOD,32.5,5.55,7.35,30331.5,8.5,2.45,50.0,214.5,
1317,"Thane Creek At Elephanta Island, Elephanta, Mumbai",CREEK,MAHARASHTRA,2019,Unsafe,26.3,"Low DO, High BOD",28.5,4.1,7.15,36856.0,14.0,1.5,495.0,905.0,
1318,"Mahim Creek At Mahim Bay, Mahim, Mumbai",CREEK,MAHARASHTRA,2019,Unsafe,22.32,High BOD,29.5,5.5,7.3,30197.5,28.0,3.45,471.5,545.0,
2184,"Vashi Creek At Airoli Bridge,Airoli, Thane",CREEK,MAHARASHTRA,2019,Unsafe,18.26,High BOD,27.5,5.45,7.3,21772.0,8.0,2.0,65.5,300.0,
2185,"Vashi Creek At Vashi Bridge, Vashi,Thane",CREEK,MAHARASHTRA,2019,Unsafe,20.49,High BOD,24.5,5.0,7.2,28909.0,12.0,2.45,66.5,280.0,
2791,"Ulhas Creek At Reti Bunder, D/S Of Kalyan- Bhiwandi Bridge, Kalyan,Kalyan, Thane",CREEK,MAHARASHTRA,2019,Unsafe,20.85,High BOD,30.0,5.4,7.15,8303.0,9.0,1.75,56.0,804.5,
2792,"Ulhas Creek At Mumbra Reti Bunder, Village Mumbra, Thane",CREEK,MAHARASHTRA,2019,Unsafe,22.78,"Low DO, High BOD",28.0,4.45,7.15,17222.5,10.5,4.05,95.5,250.0,
2793,"Thane Creek At Kalwa Road Bridge, Kalwa, Thane",CREEK,MAHARASHTRA,2019,Unsafe,20.58,"Low DO, High BOD",28.0,4.95,7.25,17258.0,9.5,3.8,47.5,238.0,
2794,"Ulhas Creek At Kolshet Reti Bunder, Kolshet, Thane",CREEK,MAHARASHTRA,2019,Unsafe,20.3,High BOD,28.0,5.15,7.3,17271.0,9.0,3.6,40.5,198.5,
2795,"Ulhas Creek At Gaimukh At Nagla Bunder On Ghod Bunder Road, Nagla, Thane",CREEK,MAHARASHTRA,2019,Unsafe,20.03,High BOD,28.0,5.05,7.25,19752.5,8.0,3.75,468.5,489.0,
2796,"Ulhas Creek At Versova Bridge, Versova, Vasai, Thane",CREEK,MAHARASHTRA,2019,Unsafe,20.77,"Low DO, High BOD",29.5,4.9,7.25,26832.0,9.0,2.7,48.0,245.0,
