stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
2896,Borewell At Kohima Village In Kohima,Groundwater,NAGALAND,2019,Unsafe,50.12,High BOD,18.8,,,6.45,500.0,,12.0,,
2897,"Borewell At Kamdi Bazar, Peren",Groundwater,NAGALAND,2019,Unsafe,50.01,High BOD,26.15,,,6.7,283.5,,1.2,,
2898,"Openwell At Doyapur Dhansiripar Division, Dimapur",Groundwater,NAGALAND,2019,Unsafe,50.03,High BOD,26.0,,,5.7,161.5,,3.0,,
2899,"Borewell At Dhansiripar, Dhansiripar Division, Dimapur",Groundwater,NAGALAND,2019,Unsafe,50.01,High BOD,25.85,,,7.15,252.5,,1.05,,
2900,"Openwell At Toulazouma Village, Dimapur",Groundwater,NAGALAND,2019,Unsafe,50.08,High BOD,25.9,,,5.75,227.5,,8.05,,
2901,"Openwell At Lungwiram Village, Dimapur",Groundwater,NAGALAND,2019,Unsafe,50.09,High BOD,28.85,,,6.35,381.5,,9.3,,
2902,"Borewell At Thahekhu Village, Dimapur",Groundwater,NAGALAND,2019,Unsafe,50.01,High BOD,26.0,,,7.9,370.0,,0.8,,
2903,"Openwell At Signal Angami Village, Dimapur",Groundwater,NAGALAND,2019,Unsafe,50.09,High BOD,25.75,,,7.05,500.0,,9.0,,
2904,"Openwell At Naga Cemetery, Dimapur",Groundwater,NAGALAND,2019,Unsafe,50.16,High BOD,25.5,,,5.7,500.0,,16.5,,
2905,"Borewell At Signal Point, Dimapur",Groundwater,NAGALAND,2019,Unsafe,50.01,High BOD,25.45,,,6.75,500.0,,0.7,,
2886,"Pudumpukhuri, Dimapur",Pond/Tank,NAGALAND,2019,Unsafe,35.2,"pH Out of Range, High BOD",,28.55,3.85,7.75,128.0,2.0,0.64,,
2887,"Bangla Fishery, Dimapur",Pond/Tank,NAGALAND,2019,Unsafe,33.28,"pH Out of Range, High BOD",,26.4,4.35,7.3,161.0,1.95,1.345,,
1796,Dhansiri At Full Nagarjan,River,NAGALAND,2019,Safe,5.74,None,23.1,5.8,7.75,757.0,1.55,0.7,,,
1797,"Dhansiri At Bridge Near Purana Bazaar, Nagaland",River,NAGALAND,2019,Safe,8.51,None,27.35,6.05,7.4,803.0,2.3,0.75,,,
1800,Dhansiri At Nuton Basti,River,NAGALAND,2019,Unsafe,54.33,"Low DO, High BOD",24.2,1.85,7.15,183.5,11.2,1.05,,,
1798,Dhansiri At Near Check Gate (Dimapur Khutkhuti Road),River,NAGALAND,2019,Safe,8.88,None,27.6,5.9,7.35,187.0,2.4,0.65,,,
1799,Dhansiri At Town Boundary Bridge (Diphu Road),River,NAGALAND,2019,Safe,7.4,None,23.35,6.2,7.5,167.5,2.0,0.8,,,
1930,Dzu D/S Kohima Town,NAGALAND,NAGALAND,2019,Safe,9.06,None,19.9,6.35,8.3,245.0,2.45,1.2,,,
1929,"Chathe At Medziphema, Dimapur",NAGALAND,NAGALAND,2019,Safe,8.32,None,21.2,6.4,8.1,480.0,2.25,0.75,,,
2888,"Chathe River Near Christian Institute Of Health Sciences And Research (Cihsr), Dimapur",NAGALAND,NAGALAND,2019,Safe,8.32,None,22.2,6.0,8.05,122.0,2.25,0.9,,,
2891,Dzucha Ru In Kohima,NAGALAND,NAGALAND,2019,Safe,7.03,None,16.9,6.4,8.25,187.5,1.9,3.25,,,
2889,Dzuna Ru In Kohima,NAGALAND,NAGALAND,2019,Safe,6.84,None,16.6,6.4,7.8,97.5,1.85,1.85,,,
2892,"Dzuna Ru In Kohima, Adjoining The New Kohima Municipal Council Solid Waste Management Site,",NAGALAND,NAGALAND,2019,Safe,6.66,None,17.95,6.25,8.1,427.5,1.8,5.05,,,
2893,Dzuna Ru (Confluence Of Dzucha & Dzuna Ru) In Kohima,NAGALAND,NAGALAND,2019,Safe,8.51,None,17.6,6.0,7.95,267.5,2.3,3.15,,,
