stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1802,River Dikchu B/C With Teesta Near Nhpc Hydroelectric Power Project,SIKKIM,SIKKIM,2021,Safe,4.55,None,14.0,11.0,7.0,212.5,1.9,1.25,55.0,145.0,
1801,River Teesta A/C Of Rivers Lachenchu And,River,SIKKIM,2021,Safe,4.12,None,13.0,11.5,7.25,230.0,1.75,1.15,37.5,110.0,
1807,River Teesta A/C With Ranichu At Singtam,River,SIKKIM,2021,Safe,4.71,None,17.25,9.5,6.75,205.0,1.95,1.4,66.0,142.5,
1808,River Teesta A/C With Rangichu After Meeting The Industrial Effluents From The Town Rangpo,River,SIKKIM,2021,Safe,4.12,None,16.0,7.25,6.8,202.5,1.7,1.4,57.5,147.5,
1809,River Teesta At Melli Downstream,River,SIKKIM,2021,Safe,4.81,None,17.25,8.6,6.75,215.0,2.0,1.3,62.5,155.0,
2034,River Rangit At Dam Site (Nhpc),River,SIKKIM,2021,Safe,4.24,None,14.75,11.5,7.25,227.5,1.8,1.35,40.0,100.0,
2035,River Rangit At Legship,River,SIKKIM,2021,Safe,4.36,None,16.0,10.25,6.95,185.0,1.85,1.35,41.5,107.5,
2036,River Rangit At Reshi,River,SIKKIM,2021,Safe,4.35,None,16.25,10.0,6.8,197.5,1.85,1.45,40.0,107.5,
2037,River Rangit At Jorethang,River,SIKKIM,2021,Safe,4.29,None,16.5,9.2,6.7,185.0,1.8,1.2,50.0,122.5,
2038,River Rangit At Triveni,River,SIKKIM,2021,Safe,4.56,None,18.0,8.5,6.85,210.0,1.9,1.35,57.5,145.0,
1805,River After Confluence Of Ranichu And Rorachu At Ranipool,River,SIKKIM,2021,Safe,4.86,None,16.0,8.25,6.75,190.0,2.0,1.45,72.5,162.5,
1806,"River Ranichu Before Confluence With Teesta At Singtam, Sikkim",River,SIKKIM,2021,Safe,4.4,None,15.5,8.65,6.75,192.5,1.8,1.35,68.5,157.5,
1803,"River Maney Khola At Burtuk Near Army Base Camp, 4 Km U/S Of Gangtok",River,SIKKIM,2021,Safe,4.44,None,15.0,11.0,6.8,197.0,1.85,1.3,55.0,140.0,
1804,"River Maney Khola A/C With Ray Khola At Adampool After Meeting Waste Of Stp, Gangtok",River,SIKKIM,2021,Safe,5.02,None,15.25,7.75,6.5,182.5,2.05,1.5,75.0,210.0,
