stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1416,"Well Of Bhopal Singh, 24 Km. From Pali Town, Rajasthan",Groundwater,RAJASTHAN,2017,Unsafe,5.89,pH Out of Range,24.0,,8.75,9900.0,1.85,3.0,3.0,3.155,
1707,"Bore Well In Modi Alkalis & Chemicals, Mia, Alwar, Rajasthan",Groundwater,RAJASTHAN,2017,Safe,5.98,None,31.0,,7.45,1610.0,2.15,3.0,3.0,2.86,
1709,"Well At Village Santhla Very Near Bhiwadi Industrial Area, Bhiwadi, Rajasthan",Groundwater,RAJASTHAN,2017,Safe,6.26,None,28.5,,7.45,1335.0,2.25,3.0,3.0,2.935,
1711,"Well At Village Harchandpur, Very Near, Bhiwadi To Bhiwadi Industrial Area, Bhiwadi, Rajasthan",Groundwater,RAJASTHAN,2017,Safe,6.12,None,27.0,,7.25,1655.0,2.2,3.0,3.0,2.95,
1713,"Well At Village Gattal, Near, Bhiwadi To Bhiwadi Industrial Area, Bhiwadi, Rajasthan",Groundwater,RAJASTHAN,2017,Safe,3.9,None,28.5,,7.2,1025.0,1.4,3.0,3.0,2.02,
1720,"Chaudhary Ka Well Village Paniala, Kotaputali Near Associated Alcohol Breveries Ltd Jaipur, Rajasth",Groundwater,RAJASTHAN,2017,Safe,7.51,None,28.5,,8.3,1120.0,2.7,3.0,3.0,2.1,
1723,"Hand Pump Of Vidhani Village Goner Road Jaipur, Rajasthan",Groundwater,RAJASTHAN,2017,Unsafe,9.04,High BOD,28.0,,8.25,3250.0,3.25,3.0,3.0,2.97,
1725,"Public Hand Pump Before Sanganer Pulia, Rajasthan",Groundwater,RAJASTHAN,2017,Safe,5.98,None,28.5,,7.9,1695.0,2.15,3.0,3.0,2.92,
2016,"Village Vinayakia, Jodhpur (Hiralal Kumhar)",Groundwater,RAJASTHAN,2017,Safe,7.65,None,30.0,,7.7,2150.0,2.75,3.0,4.0,1.43,
1285,"Pichola Lake At Udaipur (Water Intake Point), Rajasthan",Pond/Tank,RAJASTHAN,2017,Unsafe,20.02,High BOD,,19.0,6.75,8.1,500.0,1.3,2.3,9.0,85.0
1286,Udaisagar Lake At Udaipur (Intake Pt.) Rajasthan,Pond/Tank,RAJASTHAN,2017,Unsafe,21.43,"pH Out of Range, High BOD",,20.5,6.05,8.15,500.0,2.0,1.81,42.0,85.0
1414,"Pushkar Lake, Rajasthan",Pond/Tank,RAJASTHAN,2017,Unsafe,24.94,"pH Out of Range, High BOD",,27.0,4.9,7.8,380.0,1.75,1.43,9.0,65.5
1481,"Fateh Sagar Lake At Udaipur Intake Point Of Phed, Rajasthan",Pond/Tank,RAJASTHAN,2017,Unsafe,20.02,High BOD,,19.0,7.2,8.2,500.0,1.5,2.09,14.0,80.5
1714,"Kayalana Jheel Jodhpur, Rajasthan",Pond/Tank,RAJASTHAN,2017,Unsafe,22.78,"pH Out of Range, High BOD",,24.8,5.6,8.05,315.0,1.25,1.56,6.5,15.0
