stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
2054,Ramhlum (Northern Part),Groundwater,MIZORAM,2019,Unsafe,37.95,"pH Out of Range, High BOD",20.0,,5.6,6.25,328.0,1.4,0.32,,
2055,Mission Vengthlang (Southern Part),Groundwater,MIZORAM,2019,Unsafe,40.0,"pH Out of Range, High BOD",21.5,,5.2,7.05,239.0,1.5,0.09,,
3725,"Lungli Tuikhur, Republic Veng",Groundwater,MIZORAM,2019,Unsafe,34.1,"pH Out of Range, High BOD",20.5,,6.35,6.85,291.0,1.05,0.1,,
3726,"Ramhlun S Tuikhur, Near Community Hall",Groundwater,MIZORAM,2019,Unsafe,37.44,"pH Out of Range, High BOD",20.5,,5.7,6.45,255.0,1.3,0.31,,
3729,"Bawngkawn Hand Pump,Near Hb Petrol Pump",Groundwater,MIZORAM,2019,Unsafe,22.31,pH Out of Range,20.5,,3.6,5.8,,1.9,0.115,,
3732,"Chaltlang Hand Pump, Near Remi Tyre Works",Groundwater,MIZORAM,2019,Unsafe,43.46,pH Out of Range,20.5,,0.85,7.25,,1.9,0.095,,
3737,"Vaitui Tuikhur,Theiriat, Lunglei",Groundwater,MIZORAM,2019,Unsafe,33.33,High BOD,20.5,,7.0,6.7,300.0,1.35,0.015,,
3738,"Sap Tuikhur, Serkawn Nearby",Groundwater,MIZORAM,2019,Unsafe,33.33,High BOD,17.5,,6.95,7.0,500.0,1.35,0.075,,
3739,"Zobawk Veng Hand Pump, Lunglei",Groundwater,MIZORAM,2019,Unsafe,18.85,pH Out of Range,20.0,,4.05,7.2,,1.5,0.05,,
3742,"Chanmari Hand Pump, Lawngtlai",Groundwater,MIZORAM,2019,Unsafe,28.46,pH Out of Range,20.5,,2.8,7.0,,1.8,0.055,,
3748,"Project Veng Hand Pump,Serchhip",Groundwater,MIZORAM,2019,Unsafe,33.33,High BOD,17.5,,7.15,6.1,59.0,1.6,0.24,,
GEN-258E13,3753,Groundwater,MIZORAM,2019,Unsafe,35.14,"pH Out of Range, High BOD",,,13.0,14.05,7.85,26.1,23.3,0.95,
3758,"Bethel Veng Hand Pump, Champhai",Groundwater,MIZORAM,2019,Unsafe,19.62,pH Out of Range,15.0,,3.95,7.05,,1.9,0.1,,
4124,"Electric Veng Tuikhur, Lungkei (Spring)",River,MIZORAM,2019,Safe,6.29,None,20.0,6.9,6.8,301.0,1.7,0.045,,,
4126,"Pawhhawn Tuikhur, Nr Gm Hss, Vengsang, Champhai (Spring)",River,MIZORAM,2019,Unsafe,6.36,pH Out of Range,15.0,6.2,6.45,170.0,1.65,0.08,,,
4127,"Khurpui Tuikhur, New Colony, Saiha (Spring)",River,MIZORAM,2019,Unsafe,7.5,pH Out of Range,18.0,6.35,6.3,242.0,1.75,0.085,,,
GEN-770C0E,4128,River,MIZORAM,2019,Unsafe,24.66,"pH Out of Range, High BOD",,16.0,12.75,6.9,6.6,1.9,0.985,0.2,
4129,"Tuivamit Tuikhur, Aoc Veng, Lawngtlai (Spring)",River,MIZORAM,2019,Safe,5.55,None,20.0,6.5,7.2,125.0,1.5,0.065,,,
4133,"Ngharpet Veng Tuikhur, Lungsir, Mamit (Spring)",River,MIZORAM,2019,Safe,6.66,None,19.0,6.0,6.55,284.0,1.8,0.095,,,
3723,"Tamdil Lake, Saitual",Pond/Tank,MIZORAM,2019,Unsafe,25.0,High BOD,,19.5,7.25,6.85,78.0,1.7,0.095,,
3722,Lawbuai Fishpond,Pond/Tank,MIZORAM,2019,Unsafe,26.92,"pH Out of Range, High BOD",,21.5,6.0,7.2,241.0,1.55,0.12,,
3755,"Pond Near Thermal Power Plant, Bairabi",Pond/Tank,MIZORAM,2019,Unsafe,28.08,"pH Out of Range, High BOD",,20.0,5.7,7.25,210.0,1.9,0.08,,
3743,"Phe Reservoir, Helipad, New Saiha",Pond/Tank,MIZORAM,2019,Unsafe,25.0,High BOD,,18.0,7.1,6.35,38.0,1.4,0.08,,
