stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
2073,"Narmada Main Canal, Nr. Village. Limbadia, Dist",CANAL,GUJARAT,2016,Safe,4.43,None,30.5,6.75,7.95,248.5,1.95,0.1,13.5,62.0,
2074,"Tapi Canal At Village Umarwada, Near Gidc Estate",CANAL,GUJARAT,2016,Safe,3.0,None,30.0,7.5,8.0,386.0,1.2,0.35,46.0,191.0,
2080,Masma Khadi- Olpad- Saras Road,CREEK,GUJARAT,2016,Safe,5.26,None,29.0,5.85,7.65,2545.5,1.9,0.25,215.5,221.5,
2081,Amlakhadi Creek At Pungam,CREEK,GUJARAT,2016,Unsafe,35.4,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",29.5,3.45,7.75,1430.0,28.1,0.95,574.5,8630.0,
3196,"Vandkhadi At Village Umarwada, Ta Ankleshwar, Bhar",CREEK,GUJARAT,2016,Unsafe,25.04,"Low DO, High BOD",29.5,4.25,7.75,1702.5,11.8,0.45,173.5,1685.0,
3,"Well At Ahmedabad, Gujarat",Groundwater,GUJARAT,2016,Safe,10.82,None,29.0,,7.585,1402.0,1.95,2.93,,,
6,"Well At Baroda, Gujarat",Groundwater,GUJARAT,2016,Safe,5.22,None,28.5,,7.9,1139.0,1.41,0.635,,2.0,
1226,"Well At Narol, Ahmedabad, Gujarat",Groundwater,GUJARAT,2016,Safe,7.21,None,32.5,,7.85,864.0,1.3,2.35,,,
1948,Bhavnagar,Groundwater,GUJARAT,2016,Safe,5.55,None,29.0,,7.5,1298.5,1.5,0.4,,3.0,
1949,Amreli,Groundwater,GUJARAT,2016,Safe,5.19,None,29.5,,8.0,1183.5,1.4,0.1,,4.0,
1950,Junagadh,Groundwater,GUJARAT,2016,Safe,5.83,None,23.0,,7.9,1585.0,1.05,1.05,,,
1952,Surendranagar,Groundwater,GUJARAT,2016,Safe,8.32,None,26.0,,8.0,2313.7,1.5,1.2,,,
1953,Jamnagar,Groundwater,GUJARAT,2016,Safe,2.22,None,28.0,,7.35,1010.0,0.4,0.4,,,
1954,Bhuj,Groundwater,GUJARAT,2016,Unsafe,11.67,High BOD,27.0,,7.6,4592.0,4.2,3.2,2.85,4.25,
1955,Palanpur,Groundwater,GUJARAT,2016,Safe,10.27,None,27.5,,8.05,1315.5,1.85,4.05,,,
1956,Mehasana,Groundwater,GUJARAT,2016,Safe,13.04,None,29.0,,7.05,2383.5,2.35,4.35,,,
1957,Siddhpur (Dist.Patan),Groundwater,GUJARAT,2016,Safe,8.05,None,26.5,,7.95,1410.0,1.45,4.0,,,
