stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1826,"Bore Well Water At Bhut Nath Road Water Tank Sec-3, Kankarbagh,Patna",Groundwater,BIHAR,2017,Safe,0.01,None,29.0,,7.9,455.5,,2.0,2.0,0.0,
1828,"Bore Well Water In Campus Of Patna Water Board Head Office, Near High Court, Patna",Groundwater,BIHAR,2017,Safe,0.01,None,28.0,,7.8,520.5,,2.0,2.0,0.0,
1829,"Bore Well Water From Igims Campus, Patna",Groundwater,BIHAR,2017,Safe,0.01,None,28.0,,7.7,560.0,,2.0,2.0,0.0,
1830,"Bore Well Water (Phed Pump House) Sadar Hospital Campus, Muzaffarpur",Groundwater,BIHAR,2017,Safe,0.01,None,26.0,,7.35,997.5,,2.0,2.0,0.0,
1832,"Tap Water In Campus Of Kali Asthan, Begusarai",Groundwater,BIHAR,2017,Safe,0.01,None,26.5,,7.3,690.0,,2.0,2.0,0.0,
1834,"Hand Pump Water Near Govt. Hospital, Purnea",Groundwater,BIHAR,2017,Safe,0.01,None,21.0,,7.4,623.0,,2.0,2.0,0.0,
1836,"Hand Pump Water Near Bus Stand Tilks Manjhi Chowk, Begusarai",Groundwater,BIHAR,2017,Safe,0.01,None,30.0,,7.35,367.0,,2.0,2.0,0.0,
1837,Begusarai,Groundwater,BIHAR,2017,Safe,0.01,None,30.0,,7.25,429.5,,2.0,2.0,0.0,
1838,"Tap Water Near Veer Kuwar Singh Chowk, Munger",Groundwater,BIHAR,2017,Safe,0.01,None,27.5,,7.2,622.0,,2.0,2.0,0.0,
1840,"Tap Water Phed Pump House Main Road, Motihari",Groundwater,BIHAR,2017,Safe,0.01,None,28.5,,7.7,585.0,,2.0,2.0,0.0,
1842,"Tap Water Sample At Ramkund, Gaya",Groundwater,BIHAR,2017,Safe,0.01,None,28.5,,7.15,1297.5,,2.0,2.0,0.0,
1843,"Phed Water Supply Near Bus Stand, Rajgir",Groundwater,BIHAR,2017,Safe,0.01,None,27.5,,7.2,687.5,,2.0,2.0,0.0,
1844,"Bore Well Water Near Commissionary Office, Chapra",Groundwater,BIHAR,2017,Safe,0.01,None,30.0,,7.05,1114.0,,2.0,2.0,0.0,
2577,"Hand Pump Water At Court Campound, Araria",Groundwater,BIHAR,2017,Safe,0.03,None,30.5,,7.15,570.0,,3.0,4.5,0.0,
2579,"Tube Well Water At Collectriate Campus, Buxar",Groundwater,BIHAR,2017,Safe,0.01,None,23.0,,7.45,1801.0,,2.0,2.0,0.0,
2581,"Hand Pump Water At Kila Gate Near Rambagh Mithila University, Darbhanga",Groundwater,BIHAR,2017,Safe,0.01,None,22.0,,7.65,525.0,,2.0,2.0,0.0,
2583,"Hand Pump Water At Bus Stand, Gopalganj",Groundwater,BIHAR,2017,Safe,0.01,None,28.0,,7.45,690.5,,2.0,2.0,0.0,
2585,"Tap Water Near Pani Tanki At Jahanabad Court, Jahanabad",Groundwater,BIHAR,2017,Safe,0.01,None,26.0,,7.15,1105.0,,2.0,2.0,0.0,
2586,"Hand Pump Water At Bus Stand, Katihar",Groundwater,BIHAR,2017,Safe,0.01,None,22.0,,7.3,562.5,,2.0,2.0,0.0,
2587,"Hand Pump Water Near Sadar Hospital, Khagaria",Groundwater,BIHAR,2017,Safe,0.08,None,28.0,,7.4,624.0,,7.0,12.0,0.0,
2588,"Hand Pump Water At D.M Office, Kishanganj",Groundwater,BIHAR,2017,Safe,0.05,None,25.0,,7.35,446.5,,4.5,7.0,0.0,
2589,"Hand Pump Water Near D.M Office, Madhepura",Groundwater,BIHAR,2017,Safe,0.01,None,23.5,,7.35,787.5,,2.0,2.0,0.0,
2591,"Tap Water Inside The Campus Of Tourist Cafeteria, Nalanda",Groundwater,BIHAR,2017,Safe,0.01,None,27.5,,7.25,943.5,,2.0,2.0,0.0,
2593,Nawada-Hand Pump Water At Collectriate Campus,Groundwater,BIHAR,2017,Safe,0.01,None,27.5,,7.2,1042.0,,2.0,2.0,0.0,
