stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
GEN-42A396,1635,Groundwater,MEGHALAYA,2018,Unsafe,34.51,High BOD,,,,,18.0,11.85,146.85,144.95,
GEN-7E2305,1638,Groundwater,MEGHALAYA,2018,Unsafe,33.94,High BOD,,,,,18.0,12.0,75.1,78.0,
GEN-131F38,3385,Groundwater,MEGHALAYA,2018,Unsafe,33.55,High BOD,,,,,19.0,14.3,27.35,28.25,
GEN-31CA0C,3386,Groundwater,MEGHALAYA,2018,Unsafe,34.77,High BOD,,,,,40.0,27.1,179.75,182.5,
1427,"Umtrew At Byrnihat East, Meghalaya",River,MEGHALAYA,2018,Unsafe,16.53,"High BOD, High Fecal Coliform",21.0,6.7,7.2,78.5,4.85,0.675,1069.5,1860.0,
1631,"Myntdu River Jowai, Meghalaya",River,MEGHALAYA,2018,Unsafe,16.6,"High BOD, High Fecal Coliform, High Total Coliform",16.0,6.25,7.05,63.0,3.35,0.37,1560.0,3650.0,
1632,"Ganol River Tura, Meghalaya",River,MEGHALAYA,2018,Unsafe,6.26,High Fecal Coliform,21.0,7.8,7.3,74.0,1.5,0.43,525.0,1040.0,
3350,"Umkhen River At Wah Kdait, East Khasi Hills",River,MEGHALAYA,2018,Safe,4.3,None,13.1,7.05,7.15,60.5,1.85,1.01,20.5,140.0,
3353,"Umiam Mawphlang River At Nongkrem, East Khasi Hill",River,MEGHALAYA,2018,Safe,5.1,None,15.5,6.4,6.9,66.5,2.2,0.725,22.0,160.0,
3354,"Umiam Mawphlang River At Umtyngngar, East Khasi Hi",River,MEGHALAYA,2018,Safe,3.84,None,16.5,7.1,7.15,345.5,1.65,0.715,21.5,114.5,
3355,"Umiam Mawphlang River At Mawphlang, East Khasi Hil",River,MEGHALAYA,2018,Safe,3.86,None,15.0,7.75,7.2,54.5,1.65,0.63,17.0,157.0,
3356,"Umiam Mawphlang River At Shella, East Khasi Hills",River,MEGHALAYA,2018,Safe,3.31,None,21.5,7.85,7.55,124.0,1.4,0.44,19.0,160.0,
3357,"Umngot River At Smit, East Khasi Hills",River,MEGHALAYA,2018,Safe,4.4,None,15.0,6.75,6.85,238.0,1.9,0.655,19.0,127.0,
3358,"Umngot River At Dawki, East Khasi Hills",River,MEGHALAYA,2018,Safe,2.93,None,21.0,7.75,7.25,60.0,1.25,0.62,17.0,110.0,
3359,"Umkhrah River At Demthring, Shillong",River,MEGHALAYA,2018,Unsafe,69.4,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",16.0,2.65,7.25,249.5,26.5,1.025,36550.0,89500.0,
3360,"Umkhrah River Atumkaliar, Shillong",River,MEGHALAYA,2018,Unsafe,61.0,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",16.0,4.75,7.45,272.5,18.25,4.325,40800.0,114000.0,
3361,"Umkhrah River Atmawlai, Slaughter",River,MEGHALAYA,2018,Unsafe,73.6,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",15.5,1.6,7.4,425.0,35.5,0.56,77500.0,217000.0,
3362,"Umkhrah River At Mawpdang, Mawlai",River,MEGHALAYA,2018,Unsafe,72.0,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",15.5,2.0,7.4,530.0,20.75,0.49,84500.0,219000.0,
3363,"Umshyrpi River At Risa Colony, East Khasi Hills",River,MEGHALAYA,2018,Safe,4.46,None,14.0,7.5,7.05,47.5,1.9,0.525,26.5,165.0,
3364,"Umshyrpi River At Law College, Dhanketi, East Khas",River,MEGHALAYA,2018,Unsafe,71.8,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",15.0,2.05,7.25,340.0,32.0,0.685,53000.0,126000.0,
3365,"Umshyrpi River At Umshyrpi Bridge, East Khasi Hill",River,MEGHALAYA,2018,Unsafe,60.8,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",16.0,4.8,7.35,236.5,15.45,1.135,30500.0,82500.0,
3375,Lukha River At Myndihati (Tributary Of Lunar),River,MEGHALAYA,2018,Unsafe,12.73,"pH Out of Range, High BOD",20.5,7.3,9.8,1127.5,4.35,0.24,2.0,5.5,
3376,Lukha River At Sunapur (Tributary Of Lunar),River,MEGHALAYA,2018,Safe,3.99,None,21.0,8.05,7.4,242.0,1.65,0.32,34.0,245.0,
3379,"Myntdu River At Leshka, Jayantia Hills",River,MEGHALAYA,2018,Unsafe,6.38,pH Out of Range,19.5,7.55,5.55,58.5,1.5,0.24,15.5,84.0,
3384,"Bugi River At Dalu, South Garo Hills",River,MEGHALAYA,2018,Safe,3.71,None,24.0,7.55,7.5,88.0,1.6,0.405,22.0,86.0,
3381,"Manda River (Dudhai River) At Jampa, East Garo Hil",River,MEGHALAYA,2018,Unsafe,8.11,High BOD,23.5,7.4,7.1,86.5,3.55,0.45,24.5,165.0,
