stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1920,Kakching,Groundwater,MANIPUR,2019,Unsafe,100.0,High BOD,22.0,,,7.8,500.0,55.0,,,
2883,Hand Pump At Churachandpur,Groundwater,MANIPUR,2019,Unsafe,50.35,High BOD,24.0,,,7.8,500.0,,35.0,,
1425,Loktak Lake At Thana,Pond/Tank,MANIPUR,2019,Unsafe,20.0,High BOD,,22.0,7.2,7.15,192.0,3.4,0.025,3.5,112.5
1426,Loktak Lake At Bishnupur,Pond/Tank,MANIPUR,2019,Unsafe,20.02,High BOD,,22.0,7.65,7.35,500.0,3.35,0.03,28.5,55.0
1629,Loktak Lake At Sendra,Pond/Tank,MANIPUR,2019,Unsafe,20.0,High BOD,,22.0,6.65,7.2,233.5,3.05,0.025,6.0,67.5
1630,Loktak Lake At Karang Island,Pond/Tank,MANIPUR,2019,Unsafe,20.0,High BOD,,22.0,6.75,7.35,280.5,3.0,0.025,2.0,55.0
2837,Pumlen Lake At Tokpaching,Pond/Tank,MANIPUR,2019,Unsafe,20.62,"pH Out of Range, High BOD",,22.1,6.3,7.25,500.0,3.4,0.025,8.5,150.0
2839,Pukhri At Langmeidong,Pond/Tank,MANIPUR,2019,Unsafe,20.02,High BOD,,22.0,7.25,7.1,256.0,3.35,0.03,23.5,81.0
2840,Lamjao Pukhuri At Achouba,Pond/Tank,MANIPUR,2019,Unsafe,20.01,High BOD,,22.5,7.0,7.35,232.0,14.25,0.015,8.5,112.5
2841,Hiranmei Pukhuri At Thoubal,Pond/Tank,MANIPUR,2019,Unsafe,20.01,High BOD,,22.5,6.6,7.1,240.5,3.25,0.025,13.5,87.5
2842,Langmeidong Pukhuri At Thoubal,Pond/Tank,MANIPUR,2019,Unsafe,20.01,High BOD,,22.4,7.45,6.9,277.0,3.25,0.025,11.0,75.0
2843,Pond At Lalambung,Pond/Tank,MANIPUR,2019,Unsafe,21.85,"pH Out of Range, High BOD",,23.5,5.9,7.3,330.5,2.45,0.03,8.5,50.0
2844,Lilong Pukhuri,Pond/Tank,MANIPUR,2019,Unsafe,20.0,High BOD,,24.0,7.3,7.35,500.0,3.25,0.025,6.0,95.0
