stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1634,"Police Bazar, Shillong (Police Bazaar Spring)",Groundwater,MEGHALAYA,2019,Unsafe,33.91,"pH Out of Range, High BOD",16.5,,4.2,5.75,257.5,1.85,9.275,16.5,
1635,"Mawlai, Shillong (Mawpdang Spring)",Groundwater,MEGHALAYA,2019,Unsafe,36.43,"pH Out of Range, High BOD",16.0,,3.55,5.65,237.5,1.7,15.38,6.5,
1636,"Industrial Estate, Byrnihat (Narbong Well - Spring)",Groundwater,MEGHALAYA,2019,Unsafe,37.12,"pH Out of Range, High BOD",17.5,,3.35,6.65,145.0,2.05,0.4,6.5,
1637,"Sohra, Cherrapunjee (Wah U Dkhar - Spring)",Groundwater,MEGHALAYA,2019,Unsafe,33.1,"pH Out of Range, High BOD",18.5,,4.4,6.3,108.0,1.0,3.385,2.0,
1638,Shangpung (Umsahep Spring),Groundwater,MEGHALAYA,2019,Unsafe,28.85,"pH Out of Range, High BOD",14.0,,5.5,5.95,135.5,1.0,0.51,2.0,
3385,Mawthadrishan Well At Markasa,Groundwater,MEGHALAYA,2019,Unsafe,25.58,"pH Out of Range, High BOD",20.0,,6.35,6.75,60.5,1.2,0.46,2.0,
4323,Borewell At Good Shaphard Parish In Ladrymbai,Groundwater,MEGHALAYA,2019,Unsafe,25.97,"pH Out of Range, High BOD",16.25,,6.25,7.3,165.0,1.3,0.54,2.0,
4324,Borewell At Khliehwah Shasem - A In Khliehriat,Groundwater,MEGHALAYA,2019,Unsafe,32.5,"pH Out of Range, High BOD",16.0,,4.55,5.1,129.5,1.25,0.26,2.0,
4325,Borewell At Khliehwah Shasem - B In Khliehriat,Groundwater,MEGHALAYA,2019,Unsafe,25.0,High BOD,16.0,,6.5,4.55,97.5,1.15,0.295,2.0,
1347,Umiam Lake At Barapani,River,MEGHALAYA,2019,Unsafe,22.53,"pH Out of Range, High BOD",,20.0,6.1,7.25,107.0,6.8,0.925,1620.0,3150.0
1348,Ward'S Lake At Shillong,River,MEGHALAYA,2019,Unsafe,20.98,High BOD,,15.0,6.8,7.25,147.5,4.3,0.54,1220.0,2715.0
1459,"Thadlaskein Lake, Jowai",River,MEGHALAYA,2019,Unsafe,20.02,High BOD,,17.5,7.05,7.0,48.5,1.7,0.485,22.5,162.0
3346,Umiam Lake At Outfall Of Umiam River Into Lake,River,MEGHALAYA,2019,Unsafe,25.86,"pH Out of Range, High BOD",,19.5,5.05,7.2,137.5,7.75,1.045,1745.0,3650.0
3347,Umiam Lake At Middle Point,River,MEGHALAYA,2019,Unsafe,22.02,"pH Out of Range, High BOD",,20.0,6.25,7.6,110.0,6.55,0.985,1555.0,2900.0
3348,Umiam Lake Atnear United Christian College,River,MEGHALAYA,2019,Unsafe,22.43,"pH Out of Range, High BOD",,20.0,6.1,7.6,115.0,7.0,0.755,1490.0,3750.0
3349,"Tasek Lake At Songsak (Naphak),",River,MEGHALAYA,2019,Unsafe,20.03,High BOD,,24.0,7.1,7.2,72.5,1.9,0.355,34.0,195.0
3383,Bugi River At Mibanpara,River,MEGHALAYA,2019,Safe,4.44,None,22.5,7.15,7.4,103.0,1.9,0.4,20.0,182.0,
3384,Bugi River At Dalu,River,MEGHALAYA,2019,Unsafe,9.74,High BOD,23.5,6.9,7.3,110.5,4.3,0.385,25.0,120.0,
1632,Ganol River Tura,River,MEGHALAYA,2019,Unsafe,7.29,High Fecal Coliform,23.5,7.5,7.45,75.5,1.4,0.485,785.0,1305.0,
4112,Garobadha,River,MEGHALAYA,2019,Unsafe,6.69,High Fecal Coliform,24.45,7.0,7.3,89.0,1.55,0.39,589.5,1115.0,
1428,"Kyrhukhla Near Sutnga Khlieriat, Jaintia Hills",River,MEGHALAYA,2019,Unsafe,18.79,"pH Out of Range, High BOD",20.5,6.8,3.55,445.0,4.35,0.25,8.0,31.0,
3375,Lukha River At Myndihati (Tributary Of Lunar),River,MEGHALAYA,2019,Unsafe,21.17,"pH Out of Range, High BOD",20.0,6.1,2.8,1240.0,4.4,0.28,2.0,7.0,
3376,Lukha River At Sunapur (Tributary Of Lunar),River,MEGHALAYA,2019,Safe,3.61,None,23.5,7.7,7.0,286.0,1.5,0.635,31.0,195.0,
1631,Myntdu River Jowai,River,MEGHALAYA,2019,Unsafe,18.23,"High BOD, High Fecal Coliform, High Total Coliform",17.0,6.75,6.85,65.5,4.85,0.555,1305.0,2800.0,
3379,"Myntdu River At Leshka, Jayantia Hills",River,MEGHALAYA,2019,Unsafe,5.76,pH Out of Range,20.5,6.85,5.8,56.0,1.55,0.375,18.5,116.5,
1633,Simsang River Williamnagar,River,MEGHALAYA,2019,Safe,5.73,None,23.5,7.35,7.35,80.5,1.55,0.43,260.0,1565.0,
4111,Nangalbibra Bridge,River,MEGHALAYA,2019,Safe,3.62,None,23.6,7.25,6.85,75.5,1.35,0.505,55.5,507.0,
4326,Simsang River At Baghmere,River,MEGHALAYA,2019,Safe,3.83,None,24.0,7.35,7.2,80.5,1.5,0.24,71.0,275.0,
3353,Umiam Mawphlang River At Nongkrem,River,MEGHALAYA,2019,Safe,4.06,None,14.5,6.8,7.0,90.0,1.7,0.945,23.0,245.0,
3354,Umiam Mawphlang River At Umtyngngar,River,MEGHALAYA,2019,Safe,4.68,None,15.5,7.0,7.05,56.0,2.0,0.585,21.0,190.0,
3355,Umiam Mawphlang River At Mawphlang,River,MEGHALAYA,2019,Safe,3.9,None,15.0,7.3,7.0,37.0,1.65,0.8,19.0,200.0,
3356,Umiam Mawphlang River At Shella,River,MEGHALAYA,2019,Safe,3.01,None,20.0,7.45,7.75,119.0,1.25,0.52,14.5,222.0,
3350,"Umkhen River At Wah Kdait,",River,MEGHALAYA,2019,Unsafe,10.29,High BOD,16.0,6.95,7.15,57.0,4.5,1.35,26.5,245.0,
3351,"Umkhen River At Ksehpongdeng,",River,MEGHALAYA,2019,Safe,3.53,None,16.0,7.25,7.15,49.5,1.5,0.41,22.0,140.0,
3352,Umkhen River At Diengpasoh,River,MEGHALAYA,2019,Safe,4.21,None,16.0,7.3,7.55,52.0,1.8,0.77,15.0,195.0,
3359,"Umkhrah River At Demthring, Shillong",River,MEGHALAYA,2019,Unsafe,70.8,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",14.5,2.3,7.2,476.0,35.5,3.3,65500.0,143000.0,
3360,"Umkhrah River Atumkaliar, Shillong",River,MEGHALAYA,2019,Unsafe,60.0,"High BOD, High Fecal Coliform, High Total Coliform",14.5,5.35,7.15,302.5,25.25,3.545,59200.0,151500.0,
3361,"Umkhrah River At Mawlai, Near Slaughter House",River,MEGHALAYA,2019,Unsafe,72.2,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",14.0,1.95,7.6,367.5,40.0,0.98,116500.0,268000.0,
3362,"Umkhrah River At Mawpdang, Mawlai",River,MEGHALAYA,2019,Unsafe,71.6,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",14.0,2.1,7.5,488.5,33.0,0.505,128500.0,287000.0,
3357,"Umngot River At Smit,",River,MEGHALAYA,2019,Safe,4.57,None,14.5,7.15,6.95,47.0,1.95,0.595,18.5,205.0,
3358,Umngot River At Dawki,River,MEGHALAYA,2019,Safe,3.18,None,22.0,7.6,7.3,62.5,1.35,0.42,14.0,160.0,
3363,Umshyrpi River At Risa Colony,River,MEGHALAYA,2019,Safe,4.64,None,14.5,7.35,7.0,47.5,2.0,0.52,22.5,132.0,
3364,"Umshyrpi River At Law College, Dhanketi,",River,MEGHALAYA,2019,Unsafe,72.0,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",14.0,2.0,7.2,317.5,34.0,0.665,76000.0,169000.0,
3365,Umshyrpi River At Umshyrpi Bridge,River,MEGHALAYA,2019,Unsafe,62.0,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",13.5,4.5,7.0,236.5,22.0,1.36,44050.0,136500.0,
1427,Umtrew At Byrnihat East,River,MEGHALAYA,2019,Unsafe,13.31,High BOD,22.75,6.45,7.15,75.5,4.55,0.75,410.0,1965.0,
3366,"Umtrew River At Umran,",River,MEGHALAYA,2019,Unsafe,8.29,High BOD,21.5,6.8,7.45,54.5,3.4,0.575,79.0,530.0,
