stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
1825,"Bore Well Water At Katra Bazar Water Tank, Malsalami, Patna",Groundwater,BIHAR,2022,Safe,1.8,None,20.5,,7.155,497.5,,,177.25,463.9,
1826,"Bore Well Water At Bhootnath Road Water Tank Sec-3, Kankarbagh,Patna",Groundwater,BIHAR,2022,Safe,0.7,None,29.0,,7.25,420.5,,,79.0,130.0,
1827,"Tap Water Coming From Over Head Tank Pmch Campus, Patna",Groundwater,BIHAR,2022,Safe,4.28,None,20.5,,7.18,475.0,,,476.5,824.5,
1828,"Bore Well Water In Campus Of Patna Water Board Head Office, Near High Court, Patna",Groundwater,BIHAR,2022,Safe,0.32,None,26.0,,7.19,518.5,,,22.0,130.0,
1829,"Bore Well Water From Igims Campus, Patna",Groundwater,BIHAR,2022,Safe,0.0,None,25.5,,7.355,483.5,,,,,
1830,"Bore Well Water (Phed Pump House) Sadar Hospital Campus, Muzaffarpur",Groundwater,BIHAR,2022,Safe,1.07,None,28.0,,7.15,1023.0,,0.31,130.0,150.0,
1831,"Bore Well Water Mmc Pump House Brahmpura Naka, Muzaffarpur",Groundwater,BIHAR,2022,Safe,2.99,None,28.0,,6.93,1045.0,,,260.0,940.0,
1832,"Tap Water In Campus Of Kali Asthan, Bishanpur, Begusarai",Groundwater,BIHAR,2022,Safe,0.07,None,25.5,,7.305,1045.0,,,7.8,13.75,
1833,"Ground Water Near Tap Water In Campus Of S.P Office, Pokharia, Begusarai",Groundwater,BIHAR,2022,Safe,0.0,None,25.5,,7.26,904.5,,,,,
1834,"Hand Pump Water Near Govt. Hospital, Purnea",Groundwater,BIHAR,2022,Safe,0.0,None,24.5,,6.94,655.0,,0.42,,,
1835,"Hand Pump Water Near Lower Court Lower Court, Purnea",Groundwater,BIHAR,2022,Safe,3.05,None,23.5,,7.265,431.0,,3.205,350.0,540.0,
1836,"Hand Pump Water Near Bus Stand Tilka Manjhi Chowk, Bhagalpur",Groundwater,BIHAR,2022,Unsafe,8.27,High Fecal Coliform,23.0,,7.13,516.5,,2.23,920.0,1600.0,
1837,"Ground Water From Railway Station, Bhagalpur",Groundwater,BIHAR,2022,Unsafe,20.67,"High Fecal Coliform, High Total Coliform",24.0,,7.58,762.5,,2.755,2400.0,3500.0,
1838,"Ground Water From Tap Water Near Veer Kuwar Singh Chowk, Munger",Groundwater,BIHAR,2022,Safe,0.73,None,23.5,,7.065,1160.0,,3.315,71.5,191.5,
1839,"Hand Pump Water In Campus Of Kasturba Water Works, Munger",Groundwater,BIHAR,2022,Safe,2.4,None,23.0,,7.42,416.5,,0.41,191.5,839.5,
1840,"Tap Water Phed Pump House Main Road, Motihari",Groundwater,BIHAR,2022,Safe,0.12,None,26.5,,7.18,958.0,,,13.0,23.0,
1841,"Groundwater Water From T. Modal Inter School, G.B Road, Gaya",Groundwater,BIHAR,2022,Safe,0.54,None,26.5,,7.18,1113.0,,0.88,33.0,240.0,
1842,"Borewell Water Dandibagh Water Works, Phed, Gaya",Groundwater,BIHAR,2022,Safe,0.0,None,27.5,,7.625,456.5,,1.255,,,
1843,"Supply Water Near Bus Stand, Rajgir",Groundwater,BIHAR,2022,Safe,0.02,None,28.5,,7.085,697.5,,5.22,2.0,6.15,
